track_name,artist_name,release_date,id_track,popularity,genero
No Va a Venir,"Pinky SD, Un Poco de Ruido, Uriel Lozano",2024-07-28,7khla88C1xwKeI6qzwcOuH,63,pop
Out of Oklahoma (From Twisters: The Album),Lainey Wilson,2024-06-20,34cLr4m5Sxe84XE5oBfO2Q,68,pop
Cum te vad eu,Smiley,2024-07-26,2jgL2rbGexeWnNvesowApc,46,pop
Who (Acoustic Remix),Jimin,2024-07-23,10I5rhhFoWZDIN3kEc6Dbo,68,pop
Faf,Werenoi,2024-02-16,799FpKleRL0vTmRSjCgwUx,56,pop
So let's go see the stars,BOYNEXTDOOR,2024-04-15,7x9s9KVpMOrQ2z2fzOGo8z,59,pop
BOOSTER,Tananai,2024-10-17,62UEDjQEgBx7GDKDiSoz3i,65,pop
Mojada Por Dentro,"Pinky SD, Un Poco de Ruido, Uriel Lozano",2024-07-28,5HYUrHf4TAHzMs30T84NZd,62,pop
FREAK,YUQI,2024-04-23,6ERs9uORCo1MfV0m9ixCuv,56,pop
"I P’ ME, TU P’ TE","Geolier, Michelangelo",2024-06-07,7BeZyW4hVjeCocSLwDrCME,61,pop
Hell is a Dance Floor,Vincent Mason,2024-02-23,6hCei3LDTNFZ5y0o30WjjN,70,pop
Who (Acoustic Remix),Jimin,2024-07-23,2YKecnWyzkGEDTyNaKBG2H,69,pop
Wickedest,Tems,2024-06-06,0D6XSXGNj5CTGQQzKQKQQ2,60,pop
Stronger,Young Jonn,2024-04-12,4KZMoDuxwSYP63bhbnMqe3,65,pop
CLICK BOOM!,Rose Villain,2024-03-08,1HCwbTHBvC4XCIC417NB5k,59,pop
Paprika,Ghali,2024-05-10,7kS2AVRk5Yj6BTj8PyJFfC,59,pop
Je pense à vous,Linh,2024-03-01,5cAzaNbU7AEgfsJgL9sbtX,66,pop
you look like you love me (feat. Riley Green),"Ella Langley, Riley Green",2024-08-02,2PyJAiQjp1OPkow2FJZKHR,69,pop
RAGNI,Tananai,2024-10-17,5HWWpSsNnlc2Kyh5QLrq1W,61,pop
"Ador, Ador",AMI,2024-05-17,78uLUCLW30aWAgfjKx5XXF,46,pop
Ganeni,Elyanna,2024-04-12,2qXSWquHZScT6OMJARM6Ql,57,pop
Ça mène à rien,"PLK, Gazo",2024-01-18,7GLtEcaxxQpdK63YsiG51g,60,pop
Location,Werenoi,2024-02-16,3HonBdcrydNrmtHIOxp5b6,60,pop
Just Like Johnny,Redferrin,2024-02-16,3Sg0jiuv2ckmxTBX4tLJQq,71,pop
Te Vas a Arrepentir,"Pinky SD, Un Poco de Ruido, El Mago Y La Nueva",2024-07-26,5g2Jqe1D2qnZc6LcvWL3e1,61,pop
A squarciagola,"Olly, Juli",2024-10-25,5fBhangmT51wT6SARWf8FJ,61,pop
I cantieri del Giappone,"Olly, Juli",2024-10-25,2toyDDWentmjZTyojLVXfP,62,pop
Ora che non ho più te,Cesare Cremonini,2024-09-23,1tse93p9ApWJtMGYRxCKNm,66,pop
MANON B,"Tiakola, Ryflo, Oskoow",2024-09-20,6C0SXfD7rR46MpWK5VJSEw,63,pop
Mezzo Rotto (feat. BigMama),"Alessandra Amoroso, BigMama",2024-05-31,0cDq1fpfr9NNFNAKQXLLK7,61,pop
Heartbreaker,Warren Zeiders,2024-02-02,4k0pqjIpfO7WV3eFUTgL9m,67,pop
Water,SEVENTEEN,2024-10-14,1DQGGkXu9SIwWiK5uuBvcO,62,pop
Не вернусь,Вектор А,2024-02-02,3iG77DlCZ6bVIIkodJmJRG,54,pop
Popcorn Salé,SANTA,2024-05-24,6IyY7st5UooM84lDO3odza,61,pop
A Ti,"Pinky SD, Un Poco de Ruido, Mario Pereyra",2024-09-04,2GxRGqlBj32XudP1zki7zl,61,pop
"right person, wrong time",Henry Moodie,2024-09-27,3pCJv99i3sQWlYV5x3T60E,59,pop
Să Fii Tu,"MIRA, rares",2024-04-19,4lDQR1LAHAx0wGR2VlgP0A,46,pop
Soldi Arrotolati (feat. ANNA),"Capo Plaza, ANNA",2024-05-03,1zp4TEQ9zaNGXTjY6fsz1p,63,pop
100 MESSAGGI,Lazza,2024-02-27,5bXgMzxuNymWhpwkgvYn4O,60,pop
ライラック,Mrs. GREEN APPLE,2024-04-11,78W4mTLIh4qoLu92W4IQhO,75,pop
Amar Pela Metade,Calema,2024-09-20,3NhDCAOOhfGrHxuwquVgNz,54,pop
Burning Down,Alex Warren,2024-09-20,7gxQXemQ5MBeK9PUrKRtfV,64,pop
Beatrice (feat. Annalisa),"Tedua, Annalisa",2024-05-24,5LDmD4cFF0C8BCf3tVvyBW,62,pop
Who (Shibuyakei Remix),Jimin,2024-07-23,1ySWoGgrduSzvtJ3PUzO41,68,pop
Cine Zice Ca I Usor,Oana Radu,2024-09-04,3UFXZbEuvKAhz8a0AZMX1i,43,pop
BENIN BOYS,"Rema, Shallipopi",2024-07-10,1gc2RyrBm1PYdSnG65yuAl,58,pop
Есенин,"NAVAI, MONA",2024-03-08,0mM9pAcHb228EyEgDtdJZb,61,pop
Por El Contrario,The La Planta,2024-03-22,7CClg3zGfnBRtOQn8mhdBH,54,pop
KEEP IT COOL,"Internet Money, Rich Amiri",2024-08-15,53lS5rsYcbEMtpM2grepw5,64,pop
Contentoso,Luis Alfonso,2024-03-14,2Pm3YD2PlePljgdzgBRr1h,53,pop
AGHARAS,Lbenj,2024-09-20,1cWINvhvBXtDhK8GpK0gZn,41,pop
De la dela,Andia,2024-03-22,4qQDJp46yZj6xz8mwq91v7,45,pop
Martes 13,Max Carra,2024-01-12,57q0jUz79o0XeTmN2E15uI,50,pop
I LOVE IT (feat. Artie 5ive),"ANNA, Artie 5ive",2024-06-27,4ZRVI6xwgbjgW5SgJB468n,64,pop
Nightwalker,TEN,2024-02-13,4RiudH8RehvLLrk8uNgIdR,61,pop
Risk,Victony,2024-06-21,6qS9yoAUIXNfno5t4YLQdn,60,pop
Who (Beautiful Mind Remix),Jimin,2024-07-23,1GDjQlek7EFZ3qTyySTSAF,68,pop
Se Pone Las Nike,Cano,2024-10-24,6aO53Wsz32bgMBytw6pIYm,70,rap
Not Like Us,Kendrick Lamar,2024-05-04,6AI3ezQ4o3HUoP6Dhudph3,92,rap
The Sound of Silence - CYRIL Remix,"Disturbed, CYRIL",2024-02-02,1LY3GhF0zxIVgbYEQjCbUO,78,rap
haz lo que quieras conmigo,Walls,2024-09-20,635oxQ6Vn3ynUUg6EfQKw9,56,rap
LA ÚLTIMA,Quevedo,2024-02-01,2qHvD3r5qu4wuPpvq3CQKb,59,rap
Perdió Este Culo,Bad Gyal,2024-01-26,1bmIRafMOhUKsnZE7haw2u,60,rap
Una Foto Remix (feat. Emilia),"Mesita, Nicki Nicole, Tiago PZK, Emilia",2024-01-05,1kqH58eGh2ZTOHwqBIB2tM,69,rap
Escondido En Tu Habitación,"Cano, J Abecia",2024-05-16,07OLx89vaTXX00RTDFwhnI,55,rap
Tu Juguete,Cano,2024-10-24,27te53q2oGOBWPw9TbvAtu,55,rap
Orgullosa De Papá,"Cano, Rvfv",2024-10-24,5zRbKyT1z1TsYOVy1aLLtf,55,rap
Conexión,"Cano, JC Reyes",2024-10-24,2znYZuZsjd52WgMkp6iVwL,54,rap
Conexión,"Cano, JC Reyes",2024-10-10,1o2Emfl8HNQwgrWgmBc9ue,54,rap
Chulo pt.2,"Bad Gyal, Tokischa, Young Miko",2024-01-26,1NCF4UUsuT6Xzw2Zxd43PJ,65,rap
PINKY PROMISE,La Pantera,2024-09-27,4mBIls9yfhL63arD3TvvTC,53,rap
The Emptiness Machine,Linkin Park,2024-09-05,2PnlsTsOTLE5jnBnNe2K0A,78,rap
A Bar Song (Tipsy),Shaboozey,2024-04-12,2FQrifJ1N335Ljm3TjTVVf,82,rap
ASHE,La Pantera,2024-09-27,0d2QCzEJzbxdm2C4PBKMn4,50,rap
Otra Vez Más,Bad Gyal,2024-01-26,6E5iXFRORBnSpVtN4DHYBj,52,rap
Orgullosa De Papá,"Cano, Rvfv",2024-09-26,3lLIUWnUhRTsd5FmG2jRJT,49,rap
ESTE,"El Alfa, Nfasis",2024-07-04,0GfWTZZOc7co6oVqyQ556l,68,rap
rang€ rov€r,Cruz Cafuné,2024-07-19,4LTskvAmlxrxHaezDLTAFf,49,rap
A Las 12,"Ptazeta, Omar Montes",2024-06-20,0btPVfNIE43s6ZFtp0GgVh,49,rap
Like That,"Future, Metro Boomin, Kendrick Lamar",2024-03-22,2tudvzsrR56uom6smgOcSf,82,rap
9X19 - Remix,"Slayter, Hades66, Bryant Myers",2024-07-09,0Q8cAuAymRXibeXAsGQre6,56,rap
Las Flores,"Serko, Dilas",2024-06-14,1LBYouFdOveWRFdhJGtDoe,48,rap
Dime Por Qué,"Cano, Cyril Kamer",2024-10-24,26jBKDutwj1mmYgAYGCc4q,47,rap
la raíz d€l mal,Cruz Cafuné,2024-07-19,6S8uVRVYlNsXLQ57FCWpt8,47,rap
NEW DROP,Don Toliver,2024-06-14,2c7z5oRcPBbqRaBY2mLWcf,80,rap
Bailaron Pegaos,"Cano, Lia Kali",2024-10-24,1dwW4qaqoBhjyzFYHRNixL,47,rap
BALENCIAGA,La Pantera,2024-09-27,1ZdhuKXOw9e2YxFdAZaUhC,47,rap
Mi Lova,"Bad Gyal, Myke Towers",2024-01-26,30hti8rsvWYTcrHAPRAlHi,49,rap
Bad Boy,"Bad Gyal, Ñengo Flow",2024-01-26,2fgogq2XXlKMm9p6m3akHH,50,rap
Houdini,Eminem,2024-05-31,2HYFX63wP3otVIvopRS99Z,75,rap
2030,La Pantera,2024-09-27,4Rol6eMtZknJ7lEjUZVcCg,47,rap
Che Che,Chimbala,2024-04-19,7ESqP17DjGLx7j8fm0Gp2L,64,rap
TORE UP,Don Toliver,2024-06-14,1jKXjxMWlq4BhH6f9GtZbu,79,rap
CONTRA TODO(S),Funzo & Baby Loud,2024-02-16,21wLBqUf98zOybiiHOB5RY,46,rap
Mal de amores,"Natos y Waor, Israel B",2024-02-08,0Lo7sfCdYizVfbg4vKIeYI,46,rap
Type Shit,"Future, Metro Boomin, Travis Scott, Playboi Carti",2024-03-22,28drn6tQo95MRvO0jQEo5C,79,rap
I Had Some Help (Feat. Morgan Wallen),"Post Malone, Morgan Wallen",2024-05-10,7221xIgOnuakPdLqT0F3nP,79,rap
Heavy Is the Crown,Linkin Park,2024-09-24,3fgehc497TFqKH1zBL2YNK,72,rap
Circadian Rhythm,Drake,2024-08-30,1eroCliWpJrEu1V7VSObcO,75,rap
Cuando Salga El Sol,"Cano, SRNO",2024-02-15,5b2oGt2LGKwbYtPKT55JkT,45,rap
TANTO POR HACER,"La Pantera, Nach, SFDK",2024-09-27,7013pu5Eiovg2QLxpdliQY,47,rap
I Had Some Help (Feat. Morgan Wallen),"Post Malone, Morgan Wallen",2024-08-15,5IZXB5IKAD2qlvTPJYDCFB,80,rap
Y Que Fue?,Don Miguelo,2024-03-21,2wAmparvQdtQemzY9I8PKv,63,rap
Big Dawgs,"Hanumankind, Kalmi",2024-07-09,0OA00aPt3BV10qeMIs3meW,78,rap
SPIDER,"GIMS, DYSTINCT",2024-09-13,5NWpquAje6NyvxD57oXNu6,71,rap
euphoria,Kendrick Lamar,2024-04-30,77DRzu7ERs0TX3roZcre7Q,78,rap
Get Busy - Odd Mob Club Mix,"Sean Paul, Odd Mob",2024-05-24,76UVi3tz2rpTOPtvstIoK2,63,rap
Skit,Bad Gyal,2024-01-26,4T91Eu9HEFOmE9Tkv67nLT,47,rap
Reina,"Cano, El Bobe, SRNO",2024-06-27,3WqlNAo5kMDglnY6J9b28B,44,rap
La Que No Se Mueva,"Bad Gyal, Tommy Lee Sparta",2024-01-26,0uWPaGuYNufHxNgqummf9T,48,rap
Real G,"Bad Gyal, Quevedo",2024-01-26,6NAAMofwkOpH2CrYVaaXrV,46,rap
VERANO - INVIERNO,"La Pantera, Lucho RK, Raul Clyde",2024-09-27,0qXQUj2YmzOoeJhzH7mdlC,45,rap
Houdini,Eminem,2024-07-12,1CDQzbCz4KSQxHe7LMEgRM,73,rap
m€ntiras,Cruz Cafuné,2024-07-19,3ltwe8PHuuZ5eSveRytkXZ,44,rap
redrum,21 Savage,2024-01-12,52eIcoLUM25zbQupAZYoFh,78,rap
IBIZA,"Soge Culebra, Lucho RK, Mr. Naisgai",2024-06-07,5AU2gpAgq83vIELugCWx9G,44,rap
Me Arregle - El loco,Bulin 47,2024-03-30,1bIpH9PBr9OBI3Ek6RtuNl,55,rap
BLACK OPIUM,Funzo & Baby Loud,2024-02-16,09778gErBvUNDu4hCBiwPX,43,rap
on one tonight,Gunna,2024-05-10,6EUcP55GlbmsmCzfL2vxtZ,78,rap
Lady Killers II,G-Eazy,2024-03-17,068AyhyvE67qMRsMXLqAnd,75,rap
GANG,Kairo Keyz,2024-05-10,00Srvq2BtgG9afXY9kzB1V,69,rap
Así Soy,"Bad Gyal, Morad",2024-01-26,5CH9n4wm1haCpd65zA9VPw,47,rap
A Bar Song (Tipsy),Shaboozey,2024-05-31,5fZJQrFKWQLb7FpJXZ1g7K,78,rap
NOWADAYS,"La Pantera, Hecky",2024-09-27,2f86WSiu9K6bXov0SDDSWL,43,rap
Condenados al Desastre,"Reality, Hard GZ, Bigla The Kid",2024-02-21,5yBKImga5NyJYpm2L9jfXY,43,rap
Mi Triana,Cano,2024-10-24,6VVjigyjoYzKJsTaJjvMXo,43,rap
one of wun,Gunna,2024-05-10,4Na2HfNSr58chvfX69fy36,78,rap
If We Being Rëal,Yeat,2024-02-16,0YThXX1dqUpYBLyJNAsF9N,74,rap
No Face,Drake,2024-08-31,1560osUcXrnov6yuOjXvc1,74,rap
TODO ROTO,"NATHY PELUSO, CA7RIEL & Paco Amoroso",2024-05-24,2neEt3A8fA4Scfwo4jAw1J,56,rap
do it 4 th€ gram,Cruz Cafuné,2024-07-19,6YGjrujqK1xUsvk0z89nr2,43,rap
Indomables,"Natos y Waor, Recycled J",2024-02-13,7dUFOjcebtySPPj7tJKUdn,42,rap
HOME IS HOME,"La Pantera, Maikel Delacalle",2024-09-27,72mVB1CKXguqZ2OIIxKvmh,43,rap
Mi Corazón,Cano,2024-04-18,0BNgGbdAuIo5GubfAQpAq4,42,rap
NEURON (with Gaeko & YOON MIRAE),"j-hope, Gaeko, YOON MIRAE",2024-03-29,11sirgYaEutV40tkvgpHN6,72,rap
Besos en la nariz,Xavibo,2024-06-13,46XLP0MGdrl34G57OIX5wH,42,rap
En qué estrella estará (versión Xavibo),Xavibo,2024-07-25,6irswlBc8VxPZFPJmrGw7R,42,rap
NO ES MI VIDA REAL,La Pantera,2024-09-27,781BC0USHVKjTjM0dToE05,42,rap
SOIS PAS TIMIDE,GIMS,2024-09-13,0yyFAbTlOk7DFhh6RSug9S,72,rap
Sin Carné,Bad Gyal,2024-01-26,6CvtLD7pB6PhWVEafimIQf,46,rap
Movin' loko,Cruz Cafuné,2024-02-02,6SMC0zf1HBVJuZwHTWexX1,42,rap
LOST!,RM,2024-05-24,02H58MSfVESkKyx4diDgu7,70,rap
BANDIT,Don Toliver,2024-06-14,0PHrcmOtDE89ew4vVEaD7S,76,rap
Chevy Red,"ToteKing, Hoke",2024-04-16,2p8spJmAlpHpeTMNLbHjpH,42,rap
Oh qu'elle est belle,"Jul, DYSTINCT",2024-01-19,7wwQoJtPLBVeMIZlW11cp6,62,rap
Give Me,Bad Gyal,2024-01-26,3vy66ZlrCcrCR74ix1E5vb,45,rap
No Love,EZVIT 810,2024-01-26,5GxZb7dWrofxYI42cnEPK0,42,rap
Autro,LosNiñosDelCaminito,2024-02-25,0CTGTkrgNyHxwOjHpNjlyR,40,rap
CASAS ROSAS,"Hard GZ, Marcelus Airlinez",2024-10-04,6miOyimBD4VN4xlPUlNhMs,41,rap
Tough,"Quavo, Lana Del Rey",2024-07-03,22DH8NChecsgPxDjA4pqer,71,rap
"Quédate, mi corazón",Walls,2024-02-23,3gmHihQprra1MR83QbqxTE,41,rap
M a k e I t T o T h e M o r n i n g,PARTYNEXTDOOR,2024-04-26,12VH4g5pTMZmrUVzfJq7F7,80,rap
CEO,"Mesita, Duki",2024-06-18,5ha7HmgsLaYNwCIA1TClnO,54,rap
Saturn,SZA,2024-02-22,1bjeWoagtHmUKputLVyDxQ,78,rap
it boy,bbno$,2024-05-24,3X1LErJuyzAEjH6X11ooMS,70,rap
hakuna matata,Gunna,2024-05-10,32TTewBmtmhUmYxS1ajqaJ,75,rap
meet the grahams,Kendrick Lamar,2024-05-03,4S8PxReB1UiDR2F5x1lyIR,72,rap
meet the grahams,Kendrick Lamar,2024-05-03,4S8PxReB1UiDR2F5x1lyIR,72,rap
SPIDER,"GIMS, DYSTINCT",2024-05-10,2fFTn0f94EopgZyfSGQuyK,67,rap
no soy 2.0,"Slayter, Luar La L, Jay Wheeler, Pressure 9X19",2024-08-21,6QDP2lBtdNx3MtwCSO8gTB,51,rap
Gang Baby,NLE Choppa,2024-09-27,76Ku9OBFK1NjMylR8r4WLK,78,rap
Guy For That (Feat. Luke Combs),"Post Malone, Luke Combs",2024-08-15,6StwwqB84sJeLr7tZDTxEX,73,rap
MANHATTAN,"NATHY PELUSO, Duki",2024-05-24,1ky7iKY5camXBUrfRyHHhT,50,rap
APRENDER A AMAR,NATHY PELUSO,2024-05-24,3IIwWeUz1DEKHfY01uej6N,49,rap
Fuel,"Eminem, JID",2024-07-12,5In8B6Om5OKrhwBMB4tXSi,69,rap
SOY UN BAD BOY,"El Alfa, Luar La L, Jezzy",2024-06-05,0H62ltcrmOg1SJDKkZD95P,51,rap
Bad Guy,"Falling In Reverse, Saraya",2024-08-16,7uAWPqXthO4pO2Exc8V90t,65,rap
LOCO,"GIMS, Lossa",2024-01-26,6MsXDsDuTgFsq9QhpmtAU6,54,rap
Dawini,"Tawsen, Ayoub Anbaoui",2024-06-13,5d54P8T7TXGwE2d0zyN3uu,56,rap
DORA,"FARIANA, El Alfa",2024-03-14,4ODeRUFrGLtoSdtcSF13eS,52,rap
Watch The World Burn,Falling In Reverse,2024-08-16,1SlxMFZexm81T0tUK6mwni,64,rap
Popular Monster,Falling In Reverse,2024-08-16,4myFsmx2v6znDOJfn3IkbD,66,rap
ALL RED,Playboi Carti,2024-09-13,2cZOYofOX4d6g0OXxkaIjA,72,rap
We Still Don't Trust You,"Future, Metro Boomin, The Weeknd",2024-04-12,7sVbKoBdhXtYCEOO6qC1SN,70,rap
Mamushi (feat. Yuki Chiba),"Megan Thee Stallion, 千葉雄喜",2024-06-28,5b3XJ1pjrHO5JtY2PcTjnI,72,rap
EBRIO,"Amenazzy, NTG",2024-05-29,0c1ctKLU6NrzBXYJBz8z4p,52,rap
INTERPOL,Maes,2024-07-18,3sRQcQ9LsPhO6Pluvvii71,56,rap
Cuando Prendo,"Rochy RD, Donaty",2024-05-28,0kMYyxS8Jo4230bAszKiqx,51,rap
TERAPIA DE CHOQUE,"La Joaqui, DobleP, Gusty dj",2024-07-17,1HRUB9L0IRcRHzLVD4pk6C,56,rap
i wonder... (with Jung Kook of BTS),"j-hope, Jung Kook",2024-03-29,3ajU531gR5fW71wqsw4tFX,67,rap
Palo Ajeno,"Chimbala, Mestizo Is Back",2024-07-12,0ABRPWTI7U9Knhmc0pQJuI,51,rap
Parking Lot,"Mustard, Travis Scott",2024-07-26,4CdAc7V4hUe1cuJAjnPpSQ,69,rap
Push Ups,Drake,2024-04-19,3eh51r6rFWAlGQRlHx9QnQ,70,rap
Cinderella,"Future, Metro Boomin, Travis Scott",2024-03-22,0hKtu53OlIFXVuYkZwcn3o,71,rap
N o C h i l l,PARTYNEXTDOOR,2024-04-26,1zhMHgotgZXkLCXpqNRnPK,74,rap
Neva Play (feat. RM of BTS),"Megan Thee Stallion, RM",2024-09-06,2ZqTbIID9vFPTXaGyzbb4q,67,rap
Voices In My Head,Falling In Reverse,2024-08-16,1jVXXu8W4iny6MRkxKxxPI,64,rap
Corazon,"ElGrandeToto, Joé Dwèt Filé",2024-02-21,4p7xoPQH7WpffmIEm5artb,52,rap
Faut pas,"PLK, Jul",2024-02-01,2cqtTAnI9E7buORFB9q4ts,63,rap
It's Up (feat. Young Thug & 21 Savage),"Drake, Young Thug, 21 Savage",2024-08-30,1qIwin7JMVuX70qN6wD8ww,69,rap
HWASI,Lbenj,2024-04-09,2HfjQWIHWBmEp2LocJsp11,53,rap
Pour Me A Drink (Feat. Blake Shelton),"Post Malone, Blake Shelton",2024-08-15,0mNzElhEofvgMWAJoOA4q9,70,rap
Scarabocchi,"Olly, Juli",2024-10-25,4X4R6qsIicxIQIFbnDcJLO,72,rap
Con Sonido,"Bulin 47, Alofoke Music, Ceky Viciny",2024-09-04,3mWNBn4Y889KaNJpOCacJZ,52,rap
screenshot,"Slayter, Pressure 9X19",2024-03-08,1F1SWUPVrEcpxHGmmXG2nH,48,rap
ss,Ken Carson,2024-07-05,26QJuQfM8PVAWkIm1JRyqq,75,rap
née-nah,"21 Savage, Travis Scott, Metro Boomin",2024-01-12,2yUzr8Sr6ldG8vmHhZwTnz,69,rap
Lonely Road (with Jelly Roll),"mgk, Jelly Roll",2024-07-26,3Rfre3qkrhwdZZ7dyznwbN,71,rap
OHMA TOKITA,GIMS,2024-09-26,0M3oxmcIljJfjIPhpEwcyH,66,rap
Somebody Save Me,"Eminem, Jelly Roll",2024-07-12,4HMUrFl8y6rQCzEbaGEkcj,69,rap
Lmouje,7-Toun,2024-05-17,2HQOumI8CH5kHB3V2ZHwnU,50,rap
Quei ricordi là,"Olly, Juli",2024-10-25,75Y6WgUldQN8mipAVLy8KJ,70,rap
Gangsta's Paradise,"Coolio, Holy Priest, 1 World",2024-03-01,2PQ5At0Rnm4ogInS1ejZYl,56,rap
Vacancia,Jul,2024-01-19,4L2CSU39Hs1lv9ywMD1yyk,55,rap
Family Matters,Drake,2024-05-03,1wFFFzJ5EsKbBWZriAcubN,69,rap
Whatever She Wants,Bryson Tiller,2024-02-13,57wp7VFnV8X0pSVnYArGeJ,74,rap
SOIS PAS TIMIDE,GIMS,2024-07-19,37tGmKyKlr8vyt9BVdoWQo,69,rap
Losers (Feat. Jelly Roll),"Post Malone, Jelly Roll",2024-08-15,0gucUyFMFRMlUiVn9US4YX,70,rap
Lalla w Mali,Figoshin,2024-08-09,3Thycu4Wd5AwGFDYYWiioT,56,rap
Prequel,Falling In Reverse,2024-08-16,3ZdwCZtXWJjMqHlSFgYfIg,61,rap
A Bar Song (Tipsy),Shaboozey,2024-05-30,7wd9kz7UXhJr8pgdqpzKu5,58,rap
Per due come noi,"Olly, Angelina Mango, Juli",2024-10-25,5nFyfjGy6AMZqkW0OMUWJJ,68,rap
LIL DEMON,Future,2024-09-20,3aCPResPDNae3pXTocGpYe,72,rap
epitafio,"AKRIILA, FACE, Juicy BAE",2024-08-22,6sDUNBiHIMYI5dC6TeGQNs,51,rap
Ronald,"Falling In Reverse, Tech N9ne, Alex Terrible",2024-08-16,2eKoPnGnuHqIpfph45z44W,61,rap
BORRACHO Y LOCO,"Emanero, Abel Pintos, The La Planta",2024-10-01,2UIFEzinNxkSv9fY93SYhx,60,rap
SAN TURRONA,La Joaqui,2024-05-16,0EOynYGvn9TbAyKPyMAStL,55,rap
Devastante,"Olly, Juli",2024-10-25,1ej2NcW0CHnscPp1RZpr1V,68,rap
Blocco,"Jul, Baby Gang",2024-01-19,53XOl5fbG1dxv8JNB8VkdS,53,rap
Rewind,"Blxst, Feid",2024-03-28,7nFIZVAJEYbwbB5nbzkoka,50,rap
Tailor Swif,A$AP Rocky,2024-08-30,5xMjhZKSo8yh5r9b5vrYRr,65,rap
BROTHER STONE (FEAT. KODAK BLACK),"Don Toliver, Kodak Black",2024-06-14,093MlZS93ZKlHpGkmb3k3W,69,rap
QUÉ LO QUE,"Kaaris, ElGrandeToto",2024-06-20,0q6LKoEDUwO7DJZsuZcxcN,51,rap
All to Myself,"Future, Metro Boomin, The Weeknd",2024-04-12,0lOQaZwX9AkAiSvObh4G70,69,rap
NUMBER 2,Lil Tecca,2024-09-20,3p1coqZaHyGvFVLb7EmmeE,68,rap
Oh qu'elle est belle,"Jul, DYSTINCT",2024-01-18,10zo4OGj1ijR4TaVi526xr,57,rap
El Barrio,"GULEED, Morad",2024-01-19,16mrjzkVzA5LIdHXZwJXOf,43,rap
Down With Me,Lil Tecca,2024-01-19,00n83h3zn2IrySO4Q4aTrG,65,rap
MAGIE,Maes,2024-07-18,2omklMDXdvkJiaGWfo2S8T,57,rap
H.Y.B. (feat. Bas & Central Cee),"J. Cole, Bas, Central Cee",2024-04-05,5RMTsrJkrtumtiIZjy7dL6,63,rap
CORDILLÈRE,"Maes, Werenoi",2024-07-18,2rVrFAV4XPF0gonpDwvFQI,60,rap
prove it,"21 Savage, Summer Walker",2024-01-12,5wttBUDyaHAR5q9fYnN3YF,70,rap
BOBOMENSOTONTO,"Nsqk, Easykid",2024-08-14,7yjSJCFHonG9hz1A8WHHbn,59,rap
A Bar Song (Tipsy) [Remix},"Shaboozey, David Guetta",2024-04-14,5yr1JLt5hokAyU8NBr75jr,60,rap
all of me,21 Savage,2024-01-12,2FoahzOSxJnalPA8aBUme3,67,rap
BAD TIME,Lil Tecca,2024-09-20,1D9XWqsoNWIfLEzjHcrgMx,67,rap
Vegas - A COLORS SHOW,Shaboozey,2024-03-04,1nOEnc4w1DeeIFJBw5F2ID,65,rap
Come back to me,RM,2024-05-24,62HKW77nt6tudsIHXT2A0M,61,rap
ZOMBIFIED,Falling In Reverse,2024-08-16,1USeS8c7cpR8dmb07IUAnZ,60,rap
Residuals,Chris Brown,2024-04-11,4t4rGgiVX7woTmlnW9SHJ7,71,rap
Abala Ya Bali - Remix,"Ayoub Anbaoui, ElGrandeToto",2024-05-04,6IXRZfl5NKb3eVYWjfm2Tz,48,rap
Yours,Post Malone,2024-08-15,0DM63CJEklNPKu6kHGyuEl,62,rap
FLY,"Quavo, Lenny Kravitz",2024-08-09,5CJ3DQPUmrtI2lqRjPk4K6,65,rap
HIGHJACK,"A$AP Rocky, Jessica Pratt",2024-08-02,57L5EYzCfHS7Jd58rV33lW,67,rap
After Hours,Kehlani,2024-06-20,4ChomJf8z16E6Zw4EoioYY,67,rap
ARSENAL,Maes,2024-06-15,7ERfI3PrQcBeeTI92rHcWA,57,rap
QWERTY,Linkin Park,2024-04-12,5njHkFji5oL7cYrbuHZyaC,58,rap
POPO,Stormy,2024-02-09,7B0k8YTfKzj9BGVaLYXtub,50,rap
F o r C e r t a i n,PARTYNEXTDOOR,2024-04-25,2d93r7U06Wx7uJfU2q9Nza,65,rap
Tobey (feat. Big Sean and BabyTron),"Eminem, Big Sean, BabyTron",2024-07-12,1ymWIr4E5x6xORlDO0bXlP,63,rap
Blamegame,"Nsqk, paopao",2024-08-14,3dSplmMF8Dyw5R8NL5fb5c,56,rap
INTERPOL,Maes,2024-07-17,3fw3bbRByhSpANcOgJSskI,50,rap
All My Life,"Falling In Reverse, Jelly Roll",2024-08-16,19CCQeIOxxUDcpFw539zd7,62,rap
MARADONA - Remix,"Stormy, ElGrandeToto",2024-08-16,1eiL5AM3hsfhrmXkfSKlfj,48,rap
Tarde o temprano,Nsqk,2024-08-14,09np8TCtg5O6yYsaxKJlJ0,58,rap
Young Metro,"Future, Metro Boomin, The Weeknd",2024-03-22,3OxL6MuctgZp1e0zxoAZhH,67,rap
A PURO DOLOR,"Emanero, Rusherking, Angel Lopez",2024-02-27,7Ho0Xbf3vHdBJiTbQocuxQ,56,rap
lock / unlock (with benny blanco & Nile Rodgers),"j-hope, Nile Rodgers, benny blanco",2024-03-29,3aKXtIPNRoD73KLpsNnNoK,62,rap
MARADONA,Stormy,2024-02-09,1GxUG5xWcY2R9hQ3NcE5ya,52,rap
