,Unnamed: 0,track_name,artist_name,release_date,id_track,popularity,genero
236,236,Dime Como Hago,Maria Becerra,2019-09-11,0Vj4Brc4OoILysscc71aw8,56,pop
237,237,"Aleman: Bzrp Music Sessions, Vol. 15","Bizarrap, Alemán",2019-09-13,7xRWmHZ2wt3zDgM5mAL0JU,61,pop
238,238,La vie qu'on mène,Ninho,2019-03-22,0Jh6iWjna1wk5le0Ahn7No,68,pop
239,239,If I Can't Have You,Shawn Mendes,2019-06-19,2bT1PH7Cw3J9p3t7nlXCdh,68,pop
240,240,Slide Away,Miley Cyrus,2019-05-31,6QQtHdz4PNJWQX4nrAQGC9,62,pop
241,241,Яд,Erika Lundmoen,2019-04-26,59vIllaE2ottAAAtAiAuLt,69,pop
242,242,Cuando Me Acerco A Ti,Danny Ocean,2019-03-22,1Q4DK5GLldkubj5GtCzbs7,59,pop
243,243,Rules,Doja Cat,2019-11-07,1TMWcbxL5YF8rKsFHv5hAP,68,pop
244,244,Gbona,Burna Boy,2019-07-25,7rpWDu9GPlLxbLorYKVys7,60,pop
245,245,Stand Up (From Harriet),Cynthia Erivo,2019-10-25,3wNNbf63xkxw9rIVWtFy7a,65,pop
246,246,Kitipun,Juan Luis Guerra 4.40,2019-04-05,04elniHFWwwFHxi3SZlGI6,52,pop
247,247,Falling Like The Stars,James Arthur,2019-10-18,395KzBy0bkb57dEvg6cfzJ,64,pop
248,248,Beautiful People (feat. Khalid),"Ed Sheeran, Khalid",2019-07-12,70eFcWOvlMObDhURTqT4Fv,66,pop
249,249,Cómo estás,Ke Personajes,2019-04-17,6bLvfGI2XeU5DTl8feuNrk,61,pop
250,250,Detente,"Mike Bahía, Danny Ocean",2019-11-15,0x1k6gSTSxaLxe0F2IThaX,59,pop
251,251,Almost (Sweet Music),Hozier,2019-03-01,7uttm8Iurm5uK67Vr9G2Sp,65,pop
252,252,Deux frères,PNL,2019-04-05,6hzi3AGB39FjxFqcjgbWs7,62,pop
253,253,On the Low,Burna Boy,2019-07-24,1zIk8RJEKGvoH4FioFnGyJ,62,pop
254,254,When I Grow Up,NF,2019-07-26,5rLyYxZNzca00ENADO9m54,67,pop
255,255,Kingston,Faye Webster,2019-05-24,5WbfFTuIldjL9x7W6y5l7R,75,pop
256,256,Dumebi,Rema,2019-03-22,0SjQBdIddPvKSWxr8vk6QX,61,pop
257,257,What Would I Do?,Strawberry Guy,2019-07-22,5EJA7Rwkeuvm98CZg0XXNO,71,pop
258,258,Movement,Hozier,2019-03-01,0SFq19lgG4qbQAZaNZ3xhO,62,pop
259,259,Mikrokosmos,BTS,2019-04-12,0jSccBRnhNU4KtACMQPvco,64,pop
260,260,In My Bed,"Rotimi, Wale",2019-12-13,6XM53PbvlzhuNtJZtpl7RP,65,pop
261,261,Dance Monkey,Tones And I,2019-10-17,2XU0oxnq2qxCpomAAuJY8K,70,pop
262,262,"Dreams, Fairytales, Fantasies (feat. Brent Faiyaz & Salaam Remi)","A$AP Ferg, Brent Faiyaz, Salaam Remi",2019-08-16,5oady7OSE7dH7LHiqmb3Cr,74,pop
263,263,インフェルノ,Mrs. GREEN APPLE,2019-10-01,2vOAHp8PBBFYqvQUWSoITY,70,pop
264,264,Everyday Life,Coldplay,2019-11-22,0h9fnCSnbUgOEgibnQByFv,57,pop
265,265,Sígueme - Remix,"Feid, Sech",2019-02-01,3pAwh9JxSJxWyUy3BUBPb4,51,pop
266,266,Juliet,Cavetown,2019-04-12,45ROR8UMn60YEVQnDy0uVF,67,pop
267,267,Praying To A God - LUKE Remix,"Mr. Probz, LUKE",2019-03-01,4qB9e24mvDa5rG93OnmiC8,61,pop
268,268,Don't Let Me Go,Cigarettes After Sex,2019-10-25,4b3khTm3ufGRTyZwuYdasn,66,pop
269,269,インフェルノ,Mrs. GREEN APPLE,2019-07-18,64yajM6CxtLghmgB53VeXT,64,pop
270,270,8,Billie Eilish,2019-03-29,6X29iaaazwho3ab7GNue5r,63,pop
271,271,Hey Lover!,Wabie,2019-06-19,7rC3P7tpWriaC4hYWKwGQd,68,pop
272,272,Pure Water (with Migos),"Mustard, Migos",2019-06-28,3j84U36KvLeXNDPv4t5pI8,69,pop
273,273,Vuelve,Danny Ocean,2019-03-22,30zRVzH3FUvbtqYwLvd5fc,60,pop
274,274,Écoute Chérie,Vendredi sur Mer,2019-03-22,1zyUz3eZ3sytdaR9lfW17q,66,pop
275,275,Maghrebins,"Mister You, Balti",2019-07-05,4U5h7GaXXXNOLpuo5vr3dU,52,pop
276,276,Christmas Tree Farm,Taylor Swift,2019-12-06,2mvabkN1i2gLnGAPUVdwek,64,pop
277,277,Like That (feat. Gucci Mane),"Doja Cat, Gucci Mane",2019-11-07,4EivmOT13NMpNSfTKn9p4s,67,pop
278,278,This City,Sam Fischer,2019-12-11,3H3r2nKWa3Yk5gt8xgmsEt,64,pop
279,279,Pluto Projector,Rex Orange County,2019-10-25,4EWBhKf1fOFnyMtUzACXEc,71,pop
280,280,Kiss It Off Me,Cigarettes After Sex,2019-10-25,2UKvxuMTM7JwprZrnpxgY1,65,pop
281,281,Power Over Me,Dermot Kennedy,2019-10-04,4tViDtaHuSLnh7HVJTrKhs,62,pop
282,282,Light On,Maggie Rogers,2019-01-18,6UnCGAEmrbGIOSmGRZQ1M2,66,pop
283,283,Peer Pressure,"James Bay, Julia Michaels",2019-05-10,4RE3vueod5PL48rvHtuu9C,59,pop
284,284,Tia Tamera (feat. Rico Nasty),"Doja Cat, Rico Nasty",2019-03-01,1uNePI826aqh9uC9pgbeHU,68,pop
285,285,Fingías,Paloma Mami,2019-03-22,7o0oY5wRcoV7oPuDhD2J1z,55,pop
286,286,Intermission,Strawberry Guy,2019-09-27,4hm33jVolpa22nzhlY72jD,66,pop
287,287,I Think I'm OKAY (with YUNGBLUD & Travis Barker),"mgk, YUNGBLUD, Travis Barker",2019-07-05,2gTdDMpNxIRFSiu7HutMCg,65,pop
288,288,Feel Special,TWICE,2019-09-23,3Hz3tTQwOdM6XkA0ALB2G9,65,pop
289,289,Pa Olvidarte (feat. Manuel Turizo) - Remix,"ChocQuibTown, Zion & Lennox, Farruko, Manuel Turizo",2019-02-01,2ktoFujjJtantyMoVdBJlX,52,pop
290,290,夜に駆ける,YOASOBI,2019-12-15,3dPtXHP0oXQ4HCWHsOA9js,66,pop
291,291,Like It's Christmas,Jonas Brothers,2019-11-08,1OjmlSFuzYflWjSMTCyTJv,63,pop
292,292,Peace Of Mind (feat. Vargas & Lagola),"Avicii, Vargas & Lagola",2019-06-06,6ZEYvUSgON3J5Qe1RYi3Jo,59,pop
293,293,Joro,Wizkid,2019-09-30,3Yt1ovsh3v3VEzRuhI1TL5,60,pop
294,294,Strip That Down (feat. Quavo),"Liam Payne, Quavo",2019-12-06,29JrmE89KgRyCxBIzq2Ocw,67,pop
295,295,Takeaway,"The Chainsmokers, ILLENIUM, Lennon Stella",2019-12-06,3g0mEQx3NTanacLseoP0Gw,65,pop
296,296,Apple Cider,beabadoobee,2019-04-26,5xA5MggKc3aQxuOzNzPUWB,70,pop
297,297,Serenata,Mike Bahía,2019-11-15,11ufNpNUBDwTGlU8sdWZaP,55,pop
298,298,Alicante,Gambino,2019-08-22,1xV89fEoj4JNCrbMq5rA7G,58,pop
299,299,Speechless (Full),Naomi Scott,2019-05-22,0XPsOSYzDJZJArevQNm2AR,64,pop
300,300,When I R.I.P.,Labrinth,2019-10-04,2t16D9V5FmmRAJjsSpwvZf,62,pop
301,301,WHAT TO DO? (feat. Don Toliver),"JACKBOYS, Travis Scott, Don Toliver",2019-12-27,4AO1XhrgJczQ9bNVxdfKQe,64,pop
302,302,Hurt Somebody,"Noah Kahan, Julia Michaels",2019-06-14,2Zg0aB5oVQlbQE1vzQmIIY,66,pop
303,303,Elle est bonne sa mère,"Vegedream, Ninho",2019-07-12,7j56bK7gq6iV7zsD6lbP4J,60,pop
304,304,Teeth,5 Seconds of Summer,2019-08-23,26wLOs3ZuHJa2Ihhx6QIE6,63,pop
305,305,i met sarah in the bathroom,awfultune,2019-07-31,0mr8FAnN9X70p5KRUwMIJx,63,pop
306,306,The Take (feat. Chris Brown),"Tory Lanez, Chris Brown",2019-11-15,0Odu228D0yGcFySGuxU4rY,63,pop
307,307,Reason To Stay,Olivia Dean,2019-11-22,56DxR1jHbX6xlGwZdUuN0v,61,pop
308,308,Hair Down,"SiR, Kendrick Lamar",2019-08-30,2jrXrZdn5PoPsMw9W0T5sn,65,pop
309,309,Fue Difícil,Rodrigo Tapari,2019-12-20,6949gWWMFg0NWjam6SkCDA,56,pop
310,310,VALENTINO,24kGoldn,2019-11-22,6piAUJJQFD8oHDUr0b7l7q,64,pop
311,311,Disfruto,Ke Personajes,2019-04-17,1v4ggzkdNysd77L7oJ6GmU,56,pop
312,312,Pa' Olvidarme De Ella,"Piso 21, Christian Nodal",2019-09-06,1cVlW9WQiGlFdWUXFdFZGh,60,pop
313,313,Good as Hell,Lizzo,2019-04-17,6KgBpzTuTRPebChN0VTyzV,64,pop
314,314,Le temps est bon,"Bon Entendeur, Isabelle Pierre",2019-12-13,2U5kSevItDmL0XzSDyemRp,58,pop
315,315,Harleys In Hawaii,Katy Perry,2019-10-16,5nCthAh3jt4xKuLJAifAaR,65,pop
316,316,Como Si Nada,"Paola Jara, Jessi Uribe",2019-08-21,6fxct5RZKGNgRMcXULezMW,51,pop
317,317,Time,NF,2019-07-26,6MxMqCgqmekcr0VwSU7AVH,66,pop
318,318,Dove - Doll Ver,antihoney,2019-05-01,2NHHKv9F4mYLSMfMl0jayB,64,pop
319,319,Psycho,Red Velvet,2019-12-23,3CYH422oy1cZNoo0GTG1TK,66,pop
320,320,Without You,Strawberry Guy,2019-07-21,2hIrHUgeI2cKYwM18MkGPK,66,pop
321,321,Llamame Más Temprano,Mano Arriba,2019-05-10,6JVZ8mwbwSU8iiJUE2kyql,57,pop
322,322,On the Low,Burna Boy,2019-07-25,1PoJXULCvl03b1fiZmMxmd,59,pop
323,323,Suge,DaBaby,2019-03-01,2gwkD6igEhQbDQegRCcdoB,63,pop
324,324,A l'ammoniaque,PNL,2019-04-05,1gVnckXtTdCoLwtiPPqlQS,55,pop
325,325,Who Do You Love,"The Chainsmokers, 5 Seconds of Summer",2019-12-06,2fVHrSxsQbJUuj9MW9zG1e,62,pop
326,326,Oui ou non,Angèle,2019-11-07,7rBP4bLjMLNkix1nGHjheP,55,pop
327,327,Zarga,7-Toun,2019-07-28,4fBvVO8NHf6arQZiYBP9Iy,45,pop
328,328,Avant toi,"Vitaa, Slimane",2019-08-22,4iNPp0BZ4lBu7bipdWLcWk,59,pop
329,329,Putana,Ninho,2019-03-22,5oePa8PlOTPAlRaGs2OZ3A,67,pop
330,330,GANG GANG,"JACKBOYS, Sheck Wes",2019-12-27,6uJONCdr2rC65BNmCnTBWK,61,pop
331,331,La tua canzone,Coez,2019-03-29,4Z43nMEiOiNeDrqu2BN0JD,59,pop
332,332,Vibration,Fireboy DML,2019-11-28,7u0z6FcJDqkZwdpqAqUzmO,60,pop
333,333,Clout (feat. Cardi B),"Offset, Cardi B",2019-02-22,59ywHNwwchG4nZJMLyxSzd,61,pop
334,334,One Thing Right,"Marshmello, Kane Brown",2019-06-21,7gZXCjAy6nxKCQWLEeX4LZ,70,pop
335,335,Maldita Traga,Yeison Jimenez,2019-03-15,4ysgNOWbc02RUnCxQMzpeL,51,pop
336,336,Nights Like This (feat. Ty Dolla $ign),"Kehlani, Ty Dolla $ign",2019-02-22,6ZRuF2n1CQxyxxAAWsKJOy,68,pop
337,337,Vas,jagger finn,2019-08-28,6S7o12almFeL57rbRvdY5l,64,pop
338,338,Tout est bon,"DJ Babs, 4Keus",2019-07-05,6ZG4xk2qOHFpwbLL1OVXO1,59,pop
339,339,affection,BETWEEN FRIENDS,2019-04-05,4EtgDIWb8Wm5mnaK701c0C,64,pop
340,340,Tenias Razón,Yeison Jimenez,2019-03-15,0HUTsCrOJIiwFBudMsnALY,51,pop
341,341,Hate Myself,NF,2019-07-26,5PdEiev2BkKiZtZFcNKjfM,64,pop
342,342,Maman ne le sait pas (feat. Niska),"Ninho, Niska",2019-03-22,5c2HadbVTsMKjja4gohEFI,64,pop
343,343,light,wave to earth,2019-11-18,1MNHqDjKxhtn7YwLCpm7Nt,69,pop
344,344,Te Extraño,Jhonny Rivera,2019-02-08,41r4Bi95vksuMFgKx9yftT,52,pop
345,345,Love Your Voice,JONY,2019-06-21,4hyVrAsoKKjxAvQjPRt0ai,62,pop
346,346,Aristocrate,Heuss L'enfoiré,2019-01-25,7gNlaZaMIjRUfnAYd9Dvmt,54,pop
347,347,Tonight,Jin,2019-06-05,2P6PLe4ojigLUp4CWMkcAI,59,pop
348,348,Cin Cin,"Alfa, Yanomi",2019-12-13,5IWgFYcdZ7BqRYKW6lzsAg,58,pop
349,349,ALREADY,"Beyoncé, Shatta Wale, Major Lazer",2019-07-19,6tgEc2O1uFHcZDKPoo6PC8,58,pop
350,350,La misère est si belle,PNL,2019-04-05,1s3XtkdfT3obSCbQVWtvX9,64,pop
351,351,Lover (Remix) [feat. Shawn Mendes],"Taylor Swift, Shawn Mendes",2019-11-13,3i9UVldZOE0aD0JnyfAZZ0,62,pop
352,352,La Seine - Extrait de la bande originale un monstre à Paris,"Vanessa Paradis, -M-",2019-11-29,4B6XjmOWI55np7y4MUTXDu,59,pop
353,353,Just You and I,Tom Walker,2019-03-01,03x2rVJRFUrvwlfxoHd9Mo,60,pop
354,354,All Night Long (All Night) - Recorded at Spotify Studios Stockholm,Benjamin Ingrosso,2019-03-15,5dsk3uLRghh1WmuN21LEW8,50,pop
355,355,Right Side of My Neck,Faye Webster,2019-05-24,3cxZT78mZDyLsLPJKcTu3U,69,pop
356,356,Au DD,PNL,2019-04-05,5lCxlSBFyP5g4EhVypAoOu,57,pop
357,357,You're the Only Good Thing In My Life,Cigarettes After Sex,2019-10-25,37xXDxPzfk5lnU8aNSRXfw,62,pop
358,358,sex money feelings die - slowed version,Lykke Li,2019-10-18,0dkvbYmXYEPK7gGMdytmfI,61,pop
359,359,Ensay,"Saad Lamjarred, Mohamed Ramadan",2019-07-17,6azjD02gDO2ZarIZMs3eRk,54,pop
360,360,Les filles désir,Vendredi sur Mer,2019-03-22,3Cc0xsYtoaPDjVZyiPHiQ4,59,pop
361,361,Stars Will Fall,Duster,2019-03-22,0PgT8DiJmpqTnf9SnFnHM0,65,pop
362,362,Close To Me (feat. Krisirie & Gabzy),"melvitto, Krisirie, Gabzy",2019-02-22,09fmq39KKgF91L8VF3iY4N,55,pop
363,363,Piccola Stella,Ultimo,2019-04-05,6sLBJkMyZIkGevtpYgeotT,60,pop
364,364,Mon bébé d'amour,Jul,2019-12-06,6ONBway3VLMdg9tQMZixT7,56,pop
365,365,John Redcorn,SiR,2019-08-30,3W2nknW1nTuuxUSyFCUCS8,65,pop
366,366,Under The Sun (with J. Cole & Lute feat. DaBaby),"Dreamville, J. Cole, Lute, DaBaby",2019-07-05,6MF4tRr5lU8qok8IKaFOBE,66,pop
367,367,Quítame Ese Hombre Del Corazón - Norteña Version,Pilar Montenegro,2019-07-19,1K6KyR1kuxWxWSYSs7C6kb,50,pop
368,368,Zemër,"Soolking, Dhurata Dora",2019-04-18,68av1mZz0VsIYXJWATZWUW,57,pop
369,369,Paradise,Bazzi,2019-08-09,0Rx0DJI556Ix5gBny6EWmn,65,pop
370,370,Just the Way You Are,Bruno Mars,2019-11-22,2osJCvi2zzebMQTc7vvcAm,56,pop
371,371,Girl,SYML,2019-05-03,6zP2bIJWqFZtJ8dtxeDzcp,53,pop
372,372,Wrong,Luh Kel,2019-11-15,5UKYX8eywMafGPVzBlxsed,62,pop
373,373,Es Tan Grande Este Amor,Rodrigo Tapari,2019-12-20,0Nl0IAfEDsrk2jPxxR4ZEx,58,pop
374,374,Can I,Drake,2019-08-02,3e0ZGE7Gp034iLknjQk4QW,62,pop
375,375,Domani ci passa,Ludwig,2019-04-05,3elLXGwE5zaREuOzWdlRJ2,56,pop
376,376,DALLA DALLA,ITZY,2019-02-12,38rUIlTX93Aoif3WcY1wv6,59,pop
377,377,Mess,Noah Kahan,2019-06-14,1BlQWQgGP84r4GYUVty4Ar,65,pop
378,378,I.F.L.Y.,Bazzi,2019-08-09,4a6q8CR2hzLk2plDkSxkfD,64,pop
379,379,Talk (feat. Disclosure),"Khalid, Disclosure",2019-04-05,6TqXcAFInzjp0bODyvrWEq,64,pop
380,380,Ya No Más,"Fer Palacio, DJ Alex, Santiago Saez",2019-03-13,4gQG2Ic7hnJMAcqunk4ERT,51,pop
381,381,Terremoto,"Anitta, MC Kevinho",2019-02-01,7G2XZhDNHo7SSDWSVxC0UT,55,pop
382,382,FÖRSENT,"1.Cuz, Greekazo, Yei Gonzalez",2019-10-11,2A0ldcG3kavQErxfGlwJNs,50,pop
383,383,Castles,Freya Ridings,2019-07-19,5tZWtGT65sMrDVPB5H444n,56,pop
384,384,Bailando - Spanish Version,"Enrique Iglesias, Descemer Bueno, Gente De Zona",2019-10-04,2mmRLk5JaInGBNJNAP2Mc8,43,pop
385,385,Young Blood,Noah Kahan,2019-06-14,5ngcqrs4Xq915GUqNtNNr5,63,pop
386,386,Murió El Amor,Paola Jara,2019-08-21,2D6SrlLoIjmDX8xhCBA06n,49,pop
387,387,RNP (feat. Anderson .Paak),"Cordae, Anderson .Paak",2019-07-26,5lw8Mgb4LyhriPIC86gV6e,62,pop
388,388,40%,Aya Nakamura,2019-10-25,47LFcy7prvEY5D08d26zOo,56,pop
389,389,La Noche No Es para Dormir,Mano Arriba,2019-05-10,07ZHn1csuJvAQAZiYFds12,54,pop
390,390,Hasta la vista,PNL,2019-04-05,6YHnhfw8yMCx4vZvsgem3D,60,pop
391,391,Feel,Fireboy DML,2019-11-28,03cKmr45ZcgYzng3s76STy,54,pop
392,392,Avec Toi,OBOY,2019-07-12,656vbT8JKkVx7g1yG12L89,63,pop
393,393,Pupila,"ANAVITÓRIA, Vitor Kley",2019-07-05,7Gk5OrMYaMRtT2JmgJVAfk,65,pop
394,394,Crocodile,Jul,2019-12-06,6mv40nIczFEF9O6U8I6cQb,52,pop
395,395,Lghrib,L7or,2019-07-12,4eJE5ZNP3lYj4ZLv7oRblQ,39,pop
396,396,È sempre bello,Coez,2019-03-29,6IdiuMw1FSAvU3e6bgWQVX,57,pop
397,397,CROWN,TOMORROW X TOGETHER,2019-03-04,0EmYZZ8OqeALedVhijSjsg,57,pop
398,398,だから僕は音楽を辞めた,ヨルシカ,2019-04-10,5j7ixaLeGTGSv4DzKs0pCM,66,pop
399,399,Me Muero de Amor - En Vivo,"Damas Gratis, El Viejo Marquez",2019-04-26,1vX3eIWSPr9EH3nSy1JhMN,55,pop
400,400,On & On,"Alok, Dynoro",2019-11-22,7sYAS4CpbV90oSemgaEQat,57,pop
401,401,Anche Fragile,Elisa,2019-05-03,05G23JkXHRv3NJ9hENaafi,58,pop
402,402,Never Go Back,Dennis Lloyd,2019-02-15,2QrXzOqLCVDRZHkToA0tSR,54,pop
403,403,Dove e quando,Benji & Fede,2019-10-18,5XM7tx8ovQ9UrYqUowW1AK,54,pop
404,404,Ryuk,PNL,2019-10-25,50v2QOArNfK21a4xV8O5QM,55,pop
405,405,Ça va ça vient,"Vitaa, Slimane",2019-08-22,3xbws1uOAaxeTPEviKWONY,53,pop
406,406,Chemicals,Dean Lewis,2019-03-22,35AG36QH9ytiNtPyx9xwr8,56,pop
407,407,Cheating on You,Charlie Puth,2019-10-01,0ClPIeT6MSgfSgQ9ZrJbAq,68,pop
408,408,Fréquenter,Jul,2019-12-06,7D86EgWxXp3AxPobUlteeR,57,pop
409,409,MOWGLI II,PNL,2019-06-05,1w2OwBeojIZI8hTI5WkMkV,57,pop
410,410,Khapta,"Heuss L'enfoiré, Sofiane",2019-01-25,6stxV2bl7xSiPUornxwyNR,52,pop
411,411,I Miss The Days,NF,2019-07-26,3ebfDw8WEbf0DxGh47R2lo,60,pop
412,412,El Bus,Yelsid,2019-08-15,3phGZ5oFBLaEluf23rcvVJ,51,pop
413,413,Love Riddim,Rotimi,2019-05-24,22uU5EVRx6rVpuUANTFEhn,57,pop
414,414,Bendecida,Yeison Jimenez,2019-05-17,5qFO4vlG88RGZ0SpuXMikl,48,pop
415,415,Volverás a Mí,Yelsid,2019-08-15,6VZNYWQcBxWL3EPFNv4Rh2,50,pop
416,416,Se Piovesse Il Tuo Nome - con Calcutta,"Elisa, Calcutta ",2019-05-03,3PYYiqmhooCNCGiiPTM5zS,60,pop
417,417,Jaloux,Dadju,2019-02-20,4z1gMvWV2ofN66kDuieHMq,60,pop
418,418,Ti volevo dedicare (feat. J-AX & Boomdabash),"Rocco Hunt, J-AX, Boomdabash",2019-08-30,00GxbkrW4m1Tac5xySEJ4M,56,pop
419,419,Без тебя я не я,"JONY, HammAli & Navai",2019-06-21,3Q7rxsGtlabDw0yBTnDnR5,60,pop
420,420,menina solta,GIULIA BE,2019-08-23,2MOq63fxuFLYQM3CsDcFs1,61,pop
421,421,Je te le donne,"Vitaa, Slimane",2019-08-22,4kW5rsnJl0V7ZVU1fJ7qDD,51,pop
422,422,El Desmadre,Yeison Jimenez,2019-10-17,1UW2EbzKVV5Vubsmp5NA0j,48,pop
423,423,Come Inside Of My Heart,IV Of Spades,2019-01-18,3Eb5sztvEMa0Mqnb8DUAlU,72,pop
424,424,Per Un Milione,Boomdabash,2019-02-08,5L1HQLXeih82ecmY0tOH7w,54,pop
425,425,Big Plans,Why Don't We,2019-01-17,3eng6TJxpqjvDkxRpnfnhB,57,pop
426,426,Non Avere Paura,Tommaso Paradiso,2019-09-25,1qMx707PFdFXdwLvcUTNz3,54,pop
427,427,Outnumbered,Dermot Kennedy,2019-10-04,4Ta3PhWmY50ZLU1uhKFKPE,58,pop
428,428,Amiga Traidora,Angela Leiva,2019-02-02,0pj1P1kA7Tgeg9PVEeYIFA,57,pop
429,429,Il primo amore,"Olly, Yanomi",2019-05-30,6pLAe3r4ZZaNuCEyGslPCW,59,pop
430,430,Despechada,Alan Ramirez,2019-04-11,1CaAXPzgXMzwzDJTS6Jnq4,47,pop
431,431,La De Estrato Ocho,Los Dotores De La Carranga,2019-01-22,0INCLsZgwZDDjs7Ij0B0ZL,49,pop
432,432,Lo Que Tenías Conmigo,María José,2019-05-10,0X6coWomPnfGLXQ6gdi3cI,61,pop
433,433,Glitter,BENEE,2019-06-28,23TPP1eeElFfvYVznskwCY,58,pop
434,434,Who's,Jacquees,2019-05-24,7AgcqeRnfXaniwk5gJoqO4,58,pop
435,435,You Can't Save Me,SiR,2019-08-30,1OykBmq3vmMSEOQShNIBLv,60,pop
436,436,Mis Borracheras,Alzate,2019-05-30,3V9ZEYBGRNiogfBzY5kffn,46,pop
437,437,Waya Lghram,Mehdi Mozayine,2019-08-12,3JS2xB6j5bvtlTQ4XT8wP9,42,pop
438,438,double take,Dhruv,2019-05-24,47isJpIIO8m7BJEhiFhnaf,67,pop
439,439,Cupido Falló,Pipe Bueno,2019-02-22,2WQ8gsSSNVCds75z0bBPxw,49,pop
440,440,Back to the Start,Michael Schulte,2019-10-25,3rAyyKRZMj6b77vebFgxKd,51,pop
441,441,Longshot,Catfish and the Bottlemen,2019-04-26,2VcS3oKcOPkubN9LVzZ96l,58,pop
442,442,Émotif (Booska 1H),PLK,2019-02-01,1O2mX6MrjsJlkCGEF0TVWL,62,pop
443,443,это ли счастье?,Rauf & Faik,2019-04-19,4KGq63QyNHWz44M5S6PWGo,58,pop
444,444,Sin querer,Bacanos,2019-07-26,78XBMuIQ7ekC1g0DNupH0n,44,pop
445,445,Quarta Cadeira - Ao Vivo,"Matheus & Kauan, Jorge & Mateus",2019-03-22,5q0NlM6Pm8Pp3orq7zGiRn,68,pop
446,446,Ojitos Chiquititos,"The La Planta, La Kuppe, Pushi",2019-09-28,2bGEoSwvtIi5el0jyeLbmn,51,pop
447,447,Jusqu'à minuit (feat. JuL),"Ninho, Jul",2019-03-22,4DwppHaJ76CJ0GYOFwrQoJ,59,pop
448,448,I Tuoi Particolari,Ultimo,2019-04-05,0psAGFzUF64N2Ae4gMExzu,56,pop
449,449,勘冴えて悔しいわ,ZUTOMAYO,2019-10-29,7zbfS30vKiHU8oBs6Wi1Qp,57,pop
450,450,Pensare Male (con Elodie),"The Kolors, Elodie",2019-03-15,0vUhEAJIaTGqBJfDsOZoNt,54,pop
451,451,Sleep Thru Ur Alarms,Lontalius,2019-04-26,3Mmt4wAMtWRmObAxbejpPe,61,pop
452,452,How Bout Now,Drake,2019-08-02,4n4BflhWjCHIxrI4v7Xt9s,61,pop
453,453,Kounti,"Lacrim, Cheb Mami",2019-02-08,3Z6FyRRvkGnjEuFINrQnBT,46,pop
454,454,你的答案,阿冗,2019-11-06,4QWSICaQ6LGmcS8qX9lNVh,60,pop
455,455,Entregador de Flor - Ao Vivo em Brasília,Diego & Victor Hugo,2019-07-12,5aMgTcyBPH90hWHhbNKTwR,72,pop
456,456,Vou Ter Que Superar - Ao Vivo,"Matheus & Kauan, Marília Mendonça",2019-03-22,6sRLrSetyIwIKhW1eMlUNP,67,pop
457,457,Comme pas deux,PNL,2019-07-05,4NGcxBAtvLtbeizQul82iC,50,pop
458,458,Mujerex,Fer Palacio,2019-06-17,51Q9eOkXAxreLfph9pegFd,48,pop
459,459,Walou Crisis (feat. 3robi & Mula B),"Dopebwoy, 3robi, Mula B",2019-05-03,2Dlq8gWRVSRlP0gLnJreph,47,pop
460,460,Dale x Love Therapy (feat. Aya Nakamura),"Hamza, Aya Nakamura",2019-03-01,0sMcHdKAjVSNuNnPchQu4S,57,pop
461,461,If You Let Me,"Sinéad Harnett, GRADES",2019-09-20,5T5b5ZLAUPjtGUTdaH8KLd,57,pop
462,462,En détente,Naps,2019-06-28,5HerMpAegwiAAFOIXNCxED,52,pop
463,463,Bella y Bonita,Los Dotores De La Carranga,2019-01-22,5xSa3A4Jq41Tb5DhR6AqIW,47,pop
464,464,Combatchy (feat. MC Rebecca),"Anitta, Lexa, Luísa Sonza, Rebecca",2019-11-20,2bPtwnrpFNEe8N7Q85kLHw,57,pop
465,465,Flasheaste Amor,"Agapornis, Hernan y La Champion's Liga, Lauro",2019-10-31,2ACgvo2Kx4LgWqQ2amvM5C,50,pop
466,466,Ryuk,PNL,2019-07-05,2GZaEiqQ6QTo964loSzJEw,51,pop
467,467,Sacrifices (with EARTHGANG & J. Cole feat. Smino & Saba),"Dreamville, EARTHGANG, J. Cole, Smino, Saba",2019-07-05,7wTA0NKIm6T7nP2kaymU2a,60,pop
468,468,Bohemio Y Galán,Fernando Burbano,2019-09-06,2lJuckh7jbO7dbT1a5LxBM,46,pop
469,469,Lástima de Tanto Amor,Yelsid,2019-08-15,37WmOQv8WAXbGDobSrnFNk,48,pop
470,470,wave,wave to earth,2019-08-23,2lxZhv9vuzDKIWImiYhDh7,60,pop
471,471,Grand Escape (feat. Toko Miura),"RADWIMPS, Toko Miura",2019-11-27,6CRX3ENpLq42r0iBSjOqr1,53,pop
472,472,Giants,Dermot Kennedy,2019-10-04,43CHdbHYdcbUWP10UFKyZ7,55,pop
473,473,Corps,Yseult,2019-10-18,7qx03NsIL42jM03zFphnRO,58,pop
474,474,El Equivocado,Mano Arriba,2019-05-10,4bi9EKw1E7hDldh36dhp1R,52,pop
475,475,Mírala Como Anda,Los Dotores De La Carranga,2019-01-22,1tg7r8BKCcJAz1zeTzVuic,47,pop
476,476,East Side Flow,Sidhu Moose Wala,2019-03-17,0wGrTrI43CKmfzbFNNhftb,65,pop
477,477,Goutte d'eau,Ninho,2019-03-22,0rQbvQpjQ6QeeCAnVRzokf,61,pop
478,478,Estrellita Errante,Los Dotores De La Carranga,2019-12-11,0rkJQcjJ3PMcTxxcW8Kwtq,47,pop
