,artist,listeners,playcount,bio_content
103,dalex,185915,3058765,"Pedro David Daleccio Torres Altura: 1.70, better known as Dalex, is an American Latin R&B singer. He was formerly part of the duo Jayma y Dalex. Currently, Dalex is signed to the Rich Music record label.  <a href=""https://www.last.fm/music/Dalex"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
104,fariana,21141,104862,
105,hozwal,59243,531727,
106,de la ghetto,251334,2502711,"Rafael Castillo was born September 17 in New York. After residing in Seattle and Europe, his family decides to move to La Perla, Viejo San Juan, when he was a teenager. Son of a Puerto Rican mother and a Dominican father, who was killed when he was 6 months old, this young artist has gained the love of many fans due to the collaboration of many artists.  De La Ghetto gained his popularity when he first released his theme “Pégate” along with his former partner Arcangel in the album ""Sangre Nueva"" opening his doors to participate in other productions such as: “Sangre Nueva Special Edition”, Zion & Lennox “Motivando a la Yal: Special Edition”, “Las Gárgolas 5: The Next Generation”, “Los Rompediscotecas”, Luny Tunes “Los Benjamis”, DJ Nelson “Flow La Discoteka 2”, Zion “The Perfect Melody”, DJ Rafy Mercenario “The King of Remix”, Jowell & Randy “Casa de Leones”, Yaga & Mackie “La Reunión”, “Los Capo”, and “Los Sicarios”. Fans enjoyed more of De La Ghetto's talent after he recorded the video of the song “Sensación del Bloque” along with Randy and other videos such as; “Aparentemente”, “Siente El Boom” (a song with Tito ""El Bambino"" and Randy) and with promotional cuts such as ""Se"" and ""Your Body ft Zion"", and the remix of “5 Letras” with Alexis & Fido and his solo single “Pa’ Tras”. He also made ""Te Quiero"", a song for his baby girl, Angi. We can clearly see an evolution of such artist that can sing R&B and Hip-Hop in both languages. His future collaborational plans include featurings with artists like the likes of Timbaland, Beenie Man, Lil Wayne, Akon, Aventura, Toby Love and Robi ""Draco"" Rosa. At the moment, he's working on a tour that consists the following places: Panama, Europe, Ecuador, Colombia, Dominican Republic and all over the United States.
Currently he's working on his new album “Masacre Musical” (Musical Massacre) which he promises is a very varied album, bilingual and very “ghetto”. He also is working on his new movie “Ghettologia”, in whch would be recorded in La Perla and some other barrios of Puerto Rico. <a href=""https://www.last.fm/music/De+La+Ghetto"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
107,reggi el autentico,6049,51888,
108,paloma mami,159784,3632660,"Paloma Mami is a Chilean-American singer, songwriter and social media personality who became popular in 2018.  

According to her website, ""Leading up to the release of “No Te Enamores”, Paloma’s first release since signing to Sony Music Latin, the buzz around New York/Chilean singer-songwriter, Paloma Mami, continues to grow due to the viral success of her independently produced single and video “Not Steady.” Since its release in June 2018, “Not Steady” has surpassed over 20M cumulative streams to date (audio + video) catching the attention of Latin powerhouses such as Maluma, J Balvin, Farruko, production collective Hear This Music and more....  With a delicate but powerful voice, her music is a distinct fusion of Latin Urban, R&B, and Trap / Soul."" <a href=""https://www.last.fm/music/Paloma+Mami"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
109,mike bahía,65391,794732,
110,lito kirino,12189,107684,
111,caramelos de cianuro,49548,1616115,"Caramelos de Cianuro is a Latin rock band from Venezuela. The band was formed in 1991, and recorded their first songs, ""Nadando a Traves De la Galaxia"" and ""Tu Mama Te Va a Pegar"", in 1992. A year later, the group signed up to CNR and released an EP called Las Paticas de la Abuela, followed by the band's first album, Cuentos Para Adultos, in 1994. Performing a mixture of Latin ska and pop rock, Caramelos de Cianuro returned in 1996 with Harakiri City, released by Polygram. Two years later, original drummer Pablo Martínez was replaced by Alfonso Tosta, and the group soon toured along with Colombian band Aterciopelados. In 2001, Caramelos de Cianuro's Miss Mujerzuela achieved platinum status in Venezuela.

In 2002, Caramelos de Cianuro released their album called Frisbee. As of 2005 they're working on their new album, with a musician of The Rolling Stones.

Actual Lineup:
    * Asier Cazalis - lead vocals
    * Miguel Gonzáles ""El Enano"" - guitars
    * Pavel Tello - New bass
    * Alfonso Tosta - drums


 <a href=""https://www.last.fm/music/Caramelos+de+Cianuro"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
112,ñengo flow,196821,3548558,"Edwin Rosa, publicly popular as ""Ñengo Flow"" is a hip hop artist and composer of Puerto Rican music. Its fast and complex letters have referred to as the ""Real G"" urban type.

Flow Ñengo born on October 15, 1981 in the town of Rio Piedras. This great rapper grew and raised in the town of Bayamon, Puerto Rico. It is there since childhood he was interested the world of urban music. His beginnings as a rapper were developed with letters of the street, everyday living Edwin Rosa. His lyrics were born from the experiences of everyday life with their classmates and neighborhood. It is not until age 14 when Edwin Rosa was first presented on stage in the neighborhood where he lived in a community movement. There he discovered his mission and dream in life to be an advocate of life in the neighborhood and the street in your town vent to his experiences in his lyrics.

Years passed and flowed ""Ñengo Flow,"" baptizing in the name of a subject of their community. His beginnings as an artist releasing a ""Mixtape"" with colleagues and friends, came to be heard on Univision. In this way, Ñengo Flow draws its first album titled ""Flow Map"", thereby earning the respect of your most recent public craendo great fans that the sun today support it.

Ñengo Flow has been involved in a countless number of musical productions with large urban colleagues gender: Cambumbo (2005), DJ Joe - Abuse of Gender (2006), The Abnormal (2004) and sangrenueva (2005).

With ""Flow,"" Flow Nengo has worked with stars such as Don Omar, Julio Voltio, Arcangel, Yomo, Ivy Queen, Yaga y Mackie, De La Ghetto, among other pillars of the genre.

Success in career is just beginning Ñengo Flow. This great rapper with his team's work led MILLION RECORDS Ozuna businessman Lester (President) shall be sounded across the planet by 2010. His music has evolved and captivate the minds of many. New experiences and take ete sounds great artist of urban type, Ñengo Flow to conquer most recent land and leave your name throughout all the land captured. <a href=""https://www.last.fm/music/+noredirect/%C3%91engo+Flow"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
