,artist,listeners,playcount,bio_content
99,j alvarez,180286,2459882,"Javid David Alvarez Fernandez conocido en el mundo artistico como “J Alvarez”, nacio en Rio Piedras, Puerto Rico un 13 de Diciembre del 1983. Su inspiracion en la musica comenzo en el hip-hop en ingles, en grupos tales como ""A Tribe Called Quest"", “Q-Tip”, ""Busta Rhymes"", entre otros. Todavia no era ni adolecente cuando a los 12 años se atravio a coger un microfono y canto por primera vez en la escuela Luis Muñoz Marin frente a varios estudiantes y profesores. La primera cancion que canto se titula ""Lo que ella trae"" y dandole su respeto a artistas ya establecidos dentro del genero como Tego Calderon y Nejo y Dalmata, este humilde rapero ha sabido ganarse el cariño y el apoyo de otros exponentes del genero como Cosculluela, Polaco, Elliot (El Mago de Oz), MC Ceja, y en especial DJ Nelson, de Flow Music. 
J alvarez conoce a DJ Nelson también, conocido Nelflow, atraves de su primo y rapido surgio una quimica de trabajo, ya siendo parte de Flow Music, una de las compañias de reggaeton y hip-hop mas conocidas dentro del genero urbano. 
J ha podido dejarse sentir con sus temas mas recientes que cuenta con la participacion de Cosculluela y Dalmata. La aceptacion del publico a sido increible y se nota que la meta de este joven es dejarse sentir dentro del genro urbano. Los que lo conocen a J saben que el reconoce lo que es tener experiencias dificiles y levantarse de las mismas valorando las buenas cosas que tiene en su vida, como su esposa y la musica que lleva por dentro. Con la ayuda de Dios y de su nuevo equipo de trabajo J alvarez lanzo su primera produccion denominada ""El dueño del Sistama"" 
 <a href=""https://www.last.fm/music/J+Alvarez"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
100,jay kalyl,2487,50310,
101,yera,34876,304482,
102,mike bahía,65592,797831,
103,caramelos de cianuro,49651,1620517,"Caramelos de Cianuro is a Latin rock band from Venezuela. The band was formed in 1991, and recorded their first songs, ""Nadando a Traves De la Galaxia"" and ""Tu Mama Te Va a Pegar"", in 1992. A year later, the group signed up to CNR and released an EP called Las Paticas de la Abuela, followed by the band's first album, Cuentos Para Adultos, in 1994. Performing a mixture of Latin ska and pop rock, Caramelos de Cianuro returned in 1996 with Harakiri City, released by Polygram. Two years later, original drummer Pablo Martínez was replaced by Alfonso Tosta, and the group soon toured along with Colombian band Aterciopelados. In 2001, Caramelos de Cianuro's Miss Mujerzuela achieved platinum status in Venezuela.

In 2002, Caramelos de Cianuro released their album called Frisbee. As of 2005 they're working on their new album, with a musician of The Rolling Stones.

Actual Lineup:
    * Asier Cazalis - lead vocals
    * Miguel Gonzáles ""El Enano"" - guitars
    * Pavel Tello - New bass
    * Alfonso Tosta - drums


 <a href=""https://www.last.fm/music/Caramelos+de+Cianuro"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
104,greeicy,102537,1595530,"Greeicy Yeliana Rendón Ceballos (born 30 October 1992) is a Colombian actress and singer.

She remained in Cali for the first five years of her childhood, until her parents, Luis Alberto Rendón and Lucy Ceballos, decided to move to Bogota. Since she was a child, she has an interest in interpretation and music, and took classes in acting, piano, flute, guitar and singing.

Her first participation in the screens, was in the 2007 edition of the reality show for talents children's Factor Xs, being sponsored by the singer and composer José Gaviria, and although she did not win,[2] the figuration in that program gave her opportunity to be she included in a casting, which meant entering the world of acting.[3] Her first role as an actress was in 2009 in the telenovela, Cuando salga el sol as Carolina Parra, the daughter of the main couple. The following year, she was chosen by Sergio Cabrera to play Sierva in the telenovela La Pola.

In January 2011, she plays Flor Porras in Correo de inocentes. Months later, she joined the cast of ¿Dónde está Elisa?, playing Marcela, adaptation of a homonymous Chilean telenovela of 2009.

In 2013, she played Johanna Barrera, in La prepago.[ Later, she was chosen by the producers of RCN Televisión and TeleVideo as the protagonist of Chica vampiro. The series premiered on May 14, 2013. Although it did not have a good audience in Colombia, instead it was a success in Italy and France.
In 2014, it was announced as the youth protagonist of the telenovela La ronca de oro, based on the life of the Colombian singer, Helenita Vargas. Also it was part of the Colombian version of The Wonderful Years, in Spanish titled Los años maravillosos. In 2015, she starred in Tiro de gracia.Then she was part of, Esmeraldas, where she played Paula Guáqueta Guerrero.

In 2016, she was in Las Vega's, Colombian adaptation of the Chilean series of the same name and was announced as one of the protagonists of the adaptation of the American series Revenge. RCN Televisión decided to postpone the premiere for 2017. The program finally debuted on March 2, 2017 in Argentina, on Channel El Trece and March 6 in Colombia, with the title of Venganza. <a href=""https://www.last.fm/music/Greeicy"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
105,jorge luis chacin,4192,39694,
106,carbon fiber music,45795,302342,"Carbon Fiber Music is a small label out of L.a, California. Drawing influences from Depeche Mode, New Order,and bands from the 80's <a href=""https://www.last.fm/music/Carbon+Fiber+Music"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
107,marconi impara,8566,62521,
108,santana the golden boy,5803,43757,
109,reik,524113,10448657,"Reik is a Mexican band from Mexicali, Baja California, Mexico. Formed by Jesús Alberto Navarro Rosas (Lead Vocals), Julio Ramírez Eguía (Guitar, Backing Vocals), and Gilberto Marín Espinoza ""Bibi"" (Backing Guitar, Backing Vocals).

In 2003, Jesús Navarro and Julio Ramirez started their then-nascent musical project, tentatively called ""Reik"". It was then they recorded their first demos, which were released through the Mexican underground club scene. Two of the most successful demos — ""Levemente"" and ""Ahora Sin Ti "" — brought more widespread coverage across Mexico. In early 2004, Reik invited Gilberto to join the band. They have been famous ever since, mainly in Latin America, Mexico, and southern parts of the United States. Their videos have been broadcasted on famous music television channels, such as MTV and HTV. 

Reik is the debut album, the first single ""Yo Quisiera"" got heavy rotation on Mexican pop radio stations and soon went to number one. Their second single ""Qué Vida La Mía"" also topped the Mexican charts as did their third single ""Noviembre Sin Ti"". Their fourth single, ""Niña"", failed to match the success of their previous singles, charting only at #33.

Their second album, Secuencia , was released on November 14, 2006, which featured the first single, ""Invierno"" (released on November 6), which gained a lot of popularity based Latin American airplay.

Reik has been nominated to the Latin Grammy in the category ""Best New Artist"". They have been nominated to ""Premios Lo Nuestro"", ""Premios Juventud"", and numerous other awards. The band also has 4 nominations to the MTV Video Music Awards Latin America in the categories of ""Best Pop Artist"", ""Best Group"", ""Best Northern Region Artist"", and ""Best Northern Region New Artist"", winning three out of four. <a href=""https://www.last.fm/music/Reik"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
110,yexian,1007,3546,
111,luigi 21 plus,42095,509715,"Hiram David Santos Rojas (San Juan, Puerto Rico, 27 de abril de 1977), conocido como Lui-G 21 Plus o en sus inicios solo como Lui-G, es un cantante de reggaeton puertorriqueño.

Hiram Santos nació en Cupey Bajo, Puerto Rico. Se empezó a interesar por la música a los 20 años y se muda a Lynn, Massachusetts, donde descubrió su pasión por improvisar y escribir canciones para el género de música que siguió desde sus comienzos como fanático.

En los comienzos de su carrera experimentó con ritmos como el dancehall y el hip hop, pero sus mayores éxitos a nivel internacional le han llegado cuando ha compuesto e interpretado sus ya famosas canciones de reggaeton latino.

Después de escuchar reggaeton durante muchos años junto a su hermano “Tato”, quien lo contagió con rapear, decide dedicarse a componer canciones para “Yo-Seph” artista de Mas Flow y así se mantuvo por un periodo de cuatro años hasta que decide regresar a Puerto Rico para trabajar de lleno en la producción del antes mencionado.

Luigi, logra componer canciones para artistas reconocidos como José José en los temas “Sr Internet” que interpreta con su hija “Sarita” del disco titulado José José “Mis Duetos”. <a href=""https://www.last.fm/music/Luigi+21+Plus"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
112,maldy,16695,91902,"A member of the Reggaeton Duo Plan B. He released a solo album titled Reggaeton De Markesina in 2007. <a href=""https://www.last.fm/music/maldy"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
113,wisin,379286,4313208,"Juan Luis Morera Luna, born 19 December 1978 (age 34), is from Cayey, Puerto Rico. Wisin is better known as a rapper and occasional singer of the Reggaetón genre, from Wisin & Yandel duo. <a href=""https://www.last.fm/music/Wisin"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
114,mym,6951,44614,
115,magnate,46747,191973,"Magnate is part of a Puerto Rican reggaeton duo ""Magnate y Valentino"". They are one of the pioneers of the subgenre known as romantikeo. They were among the first duos to include ballads and romantic songs in the discography. They form part of the second wave of reggaeton artists having debuted in 1998 in various artists compilation album The Warriors 2 where they were called Los Nene. Magnate has since released his first solo album, Progresivo. Valentino is now part of the group Los Compadres with Mario VI and Gocho. They have released their album La Perfecta Ocasion. <a href=""https://www.last.fm/music/Magnate"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
116,ez el ezeta,4730,23710,
117,ronald el killa,9477,54057,
118,christian ponce,1067,9555,
119,indiomar,2712,38654,
120,alkilados,62590,561622,"Juan, Lucho, JuanMa, Xavi y Eche son los 5 ALKILADOS Colombianos que pretenden llevar al mundo un sonido PURA PLAYA.

ALKILADOS se lanzó al mercado el 26 de junio de 2011 en el Eje Cafetero - Colombia, su sonido pop con influencias de reggae, soka, dancehall y todos los sonidos urbanos que les permita trasladarse al caribe, los lleva a lograr con su primer sencillo SOLA, los primeros lugares de la radio en Colombia, Venezuela y Ecuador.

Su Música Los ha llevado también a estar en los eventos más importantes del País como El Show de las Estrellas, El Evento 40 principales 2012, el Festival Mega Fest Movistar 2012, Premios Nuestra tierra 2013 y ser el Show central de Premios Hetores 2012, además de ser artistas principales en las Tarimas de Vamos X Ti y Lanzamientos de Telenovelas RCN por todo el País.

Los medios de comunicación han fijado su mirada en la propuesta musical llevándolos así como invitados a los programas con más raiting de la televisión Colombiana, Día a Día Caracol “Especial Fin de Año”, Muy Buenos Días RCN, Protagonistas de Nuestra Tele 2012.

La rotación de sus videos se mantiene en los ranking de los canales internacionales musicales más importantes como HTV donde ya han grabado programas como “En Pausa” y “En La Mira”, además sus videos se ubican en los primeros lugares del Hot Ranking, también la rotación en MTV y RITMO SON LATINO MÉXICO, mostrando a Latinoamérica y el Mundo el sonido PURA PLAYA.

En Colombia ya se han conocido canciones como ESTO ES AMOR producida por el reconocido MASTER CHRIS “El Científico” -productor de Alexis y Fido-, entre muchos otros; ESTO ES AMOR cuenta con un Remix al lado del representante urbano #1 de Colombia J BALVIN. <a href=""https://www.last.fm/music/Alkilados"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
121,oscarcito,5890,36702,
122,niko eme,2334,22896,
123,joyce santana,30451,234762,
124,pepe quintana,41668,395917,
125,fanny lu,87252,833821,"Actress and musician Fanny Lú was born in Cali, Colombia, where she attended the Bolivar High School before moving to France to finish her primary education. Upon returning to Latin America, she studied at the University of the Andes, graduating with a degree in industrial engineering. While still in college, Lú maintained a television career, beginning in 1994 as a presenter on the popular show Locomotora. Her experience on the show gave her countless opportunities to work around musicians and even make forays into production work, learning what it meant to be on the other side of the camera. As her contact with professional musicians such as Luis Manuel Díaz, Gil Magno, and Cesar Franco continued, so did her desire to pursue her own musical expression. Putting years of networking to good use, Lú struck a deal with Universal Latino, which released her debut album, Lágrimas Cálidas, in 2006. The record's single, ""No Te Pido Flores,"" became the theme song for a popular telenovela, a sure path to record industry success. Lágrimas Cálidas achieved gold status in no time, landing singles on a variety of Billboard's Latin charts. A series of U.S. appearances later and Lú began to catch the eye of North American audiences. Already well known throughout Latin America, Lú joined the rising number of Spanish-speaking pop icons who made big waves in English-language markets (Shakira, Ricky Martin, Enrique Iglesias). ~ Evan C. Gutierrez, All Music Guide 
www.billboard.com <a href=""https://www.last.fm/music/+noredirect/Fanny+Lu"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
126,carnal,8901,119192,"There are several bands using this name:

1. A brutal death metal band from Colombia.

2. A doom/death metal band from Poland.

CARNAL was formed in 1999. From the very beginning its style can be simply described as metal. The first ‘coming out of darkness’ took place in 2001 with the recording ‘A Time Has Come’. It was warmly welcomed by fans as well as critiques. The next step was the single ‘Damnation’ and an unofficial record ‘Curse This Day’. The album was chosen by Metal Hammer magazine (PL) a Demo(n) of the month in August 2007. The title song was also released on Doom.Metal.Pl Compilation (Foreshadow Prod.).

In December of 2006 ‘Curse This Day’ was reedited by Distributor Of Pain (especially for the Balkans region: Bulgaria, Romania, Serbia).

Carnal often performs live . They have played with: Paradise Lost, Life Of Agony, Napalm Death, Behemoth, Diary of Dreams, Benediction, Nyia, Artrosis, Neolithic. Carnal also performed shows at Metalmania 2007, HunterFest 2005 & 2006, Rock Festival Wegorzewo 2004, Demolka 94, Gothic.pl Festiwal 2, live concert at RDC, HELLRIDE TOUR 3 in company of Orbita Wiru and So I Scream.

3. An industrial metal band from Finland.

4. A brutal death metal band from New Zealand. <a href=""https://www.last.fm/music/Carnal"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
127,dj pedro fuentes,9850,55844,
128,lyan,5926,38950,"http://lyan.bandcamp.com/
http://www.myspace.com/lyanmusic <a href=""https://www.last.fm/music/Lyan"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
129,iamchino,91240,451316,"IAmChino is best known as Pitbull's canny and crowd-pleasing DJ. But Cuban Jose Garcia (his real name), based in Miami, has been a professional musician since he was 13. He got his first big break in 2005, after he met Pitbull's manager, Mike Calderón.  <a href=""https://www.last.fm/music/IAmChino"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
130,jowell & randy,0,0,
