Periodo,CCAA,tasa_paro,Tipo de equipamiento,% equipamiento
2016,Andalucía,41.89488095238095,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",79.8
2016,Andalucía,41.89488095238095,Viviendas con teléfono fijo,73.5
2016,Andalucía,41.89488095238095,Viviendas con teléfono móvil,95.0
2016,Aragón,25.63714285714285,Viviendas con algún tipo de ordenador,76.8
2016,Aragón,25.63714285714285,Viviendas que disponen de acceso a Internet,81.6
2016,Aragón,25.63714285714285,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",80.2
2016,Aragón,25.63714285714285,Viviendas con teléfono fijo,86.0
2016,Aragón,25.63714285714285,Viviendas con teléfono móvil,98.3
2016,Principado de Asturias,28.954047619047618,Viviendas con algún tipo de ordenador,74.0
2016,Principado de Asturias,28.954047619047618,Viviendas que disponen de acceso a Internet,79.7
2016,Principado de Asturias,28.954047619047618,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",79.2
2016,Principado de Asturias,28.954047619047618,Viviendas con teléfono fijo,76.2
2016,Principado de Asturias,28.954047619047618,Viviendas con teléfono móvil,96.4
2016,Islas Baleares,24.544047619047618,Viviendas con algún tipo de ordenador,77.9
2016,Islas Baleares,24.544047619047618,Viviendas que disponen de acceso a Internet,82.0
2016,Islas Baleares,24.544047619047618,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",81.2
2016,Islas Baleares,24.544047619047618,Viviendas con teléfono fijo,78.1
2016,Islas Baleares,24.544047619047618,Viviendas con teléfono móvil,97.1
2016,Islas Canarias,38.43761904761905,Viviendas con algún tipo de ordenador,72.2
2016,Islas Canarias,38.43761904761905,Viviendas que disponen de acceso a Internet,82.1
2016,Islas Canarias,38.43761904761905,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",80.7
2016,Islas Canarias,38.43761904761905,Viviendas con teléfono fijo,77.4
2016,Islas Canarias,38.43761904761905,Viviendas con teléfono móvil,95.0
2016,Cantabria,23.415357142857143,Viviendas con algún tipo de ordenador,78.0
2016,Cantabria,23.415357142857143,Viviendas que disponen de acceso a Internet,79.6
2016,Cantabria,23.415357142857143,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",77.3
2016,Cantabria,23.415357142857143,Viviendas con teléfono fijo,83.5
2016,Cantabria,23.415357142857143,Viviendas con teléfono móvil,96.6
2016,Castilla y León,27.265476190476196,Viviendas con algún tipo de ordenador,75.7
2016,Castilla y León,27.265476190476196,Viviendas que disponen de acceso a Internet,77.5
2016,Castilla y León,27.265476190476196,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",76.5
2016,Castilla y León,27.265476190476196,Viviendas con teléfono fijo,81.0
2016,Castilla y León,27.265476190476196,Viviendas con teléfono móvil,95.6
2016,Castilla-La Mancha,36.73202380952381,Viviendas con algún tipo de ordenador,73.3
2016,Castilla-La Mancha,36.73202380952381,Viviendas que disponen de acceso a Internet,78.2
2016,Castilla-La Mancha,36.73202380952381,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",77.9
2016,Castilla-La Mancha,36.73202380952381,Viviendas con teléfono fijo,73.1
2016,Castilla-La Mancha,36.73202380952381,Viviendas con teléfono móvil,96.3
2016,Cataluña,25.071071428571425,Viviendas con algún tipo de ordenador,80.9
2016,Cataluña,25.071071428571425,Viviendas que disponen de acceso a Internet,82.9
2016,Cataluña,25.071071428571425,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",82.3
2016,Cataluña,25.071071428571425,Viviendas con teléfono fijo,84.9
2016,Cataluña,25.071071428571425,Viviendas con teléfono móvil,96.7
2016,Ceuta,39.49292682926829,Viviendas con algún tipo de ordenador,78.7
2016,Ceuta,39.49292682926829,Viviendas que disponen de acceso a Internet,83.9
2016,Ceuta,39.49292682926829,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",82.6
2016,Ceuta,39.49292682926829,Viviendas con teléfono fijo,82.2
2016,Ceuta,39.49292682926829,Viviendas con teléfono móvil,94.6
2016,España,31.252261904761905,Viviendas con algún tipo de ordenador,77.1
2016,España,31.252261904761905,Viviendas que disponen de acceso a Internet,81.9
2016,España,31.252261904761905,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",81.2
2016,España,31.252261904761905,Viviendas con teléfono fijo,78.5
2016,España,31.252261904761905,Viviendas con teléfono móvil,96.7
2016,Extremadura,37.78333333333334,Viviendas con algún tipo de ordenador,69.1
2016,Extremadura,37.78333333333334,Viviendas que disponen de acceso a Internet,79.6
2016,Extremadura,37.78333333333334,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",78.3
2016,Extremadura,37.78333333333334,Viviendas con teléfono fijo,68.6
2016,Extremadura,37.78333333333334,Viviendas con teléfono móvil,96.6
2016,Galicia,28.06083333333333,Viviendas con algún tipo de ordenador,74.3
2016,Galicia,28.06083333333333,Viviendas que disponen de acceso a Internet,78.7
2016,Galicia,28.06083333333333,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",78.1
2016,Galicia,28.06083333333333,Viviendas con teléfono fijo,78.1
2016,Galicia,28.06083333333333,Viviendas con teléfono móvil,96.8
2016,La Rioja,25.663452380952386,Viviendas con algún tipo de ordenador,74.4
2016,La Rioja,25.663452380952386,Viviendas que disponen de acceso a Internet,79.2
2016,La Rioja,25.663452380952386,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",79.1
2016,La Rioja,25.663452380952386,Viviendas con teléfono fijo,80.8
2016,La Rioja,25.663452380952386,Viviendas con teléfono móvil,97.6
2016,Comunidad de Madrid,27.84440476190476,Viviendas con algún tipo de ordenador,85.3
2016,Comunidad de Madrid,27.84440476190476,Viviendas que disponen de acceso a Internet,88.3
2016,Comunidad de Madrid,27.84440476190476,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",87.5
2016,Comunidad de Madrid,27.84440476190476,Viviendas con teléfono fijo,88.1
2016,Comunidad de Madrid,27.84440476190476,Viviendas con teléfono móvil,98.6
2016,Melilla,45.51875,Viviendas con algún tipo de ordenador,66.0
2016,Melilla,45.51875,Viviendas que disponen de acceso a Internet,86.2
2016,Melilla,45.51875,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",85.0
2016,Melilla,45.51875,Viviendas con teléfono fijo,70.6
2016,Melilla,45.51875,Viviendas con teléfono móvil,96.5
2016,Región de Murcia,32.358333333333334,Viviendas con algún tipo de ordenador,74.5
2016,Región de Murcia,32.358333333333334,Viviendas que disponen de acceso a Internet,81.4
2016,Región de Murcia,32.358333333333334,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",81.0
2016,Región de Murcia,32.358333333333334,Viviendas con teléfono fijo,56.7
2016,Región de Murcia,32.358333333333334,Viviendas con teléfono móvil,97.1
2016,Comunidad Foral de Navarra,21.47192771084337,Viviendas con algún tipo de ordenador,80.1
2016,Comunidad Foral de Navarra,21.47192771084337,Viviendas que disponen de acceso a Internet,82.5
2016,Comunidad Foral de Navarra,21.47192771084337,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",81.6
2016,Comunidad Foral de Navarra,21.47192771084337,Viviendas con teléfono fijo,85.3
2016,Comunidad Foral de Navarra,21.47192771084337,Viviendas con teléfono móvil,96.5
2016,País Vasco,23.90047619047619,Viviendas con algún tipo de ordenador,80.5
2016,País Vasco,23.90047619047619,Viviendas que disponen de acceso a Internet,82.6
2016,País Vasco,23.90047619047619,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",82.2
2016,País Vasco,23.90047619047619,Viviendas con teléfono fijo,84.2
2016,País Vasco,23.90047619047619,Viviendas con teléfono móvil,98.8
2016,Comunidad Valenciana,32.12654761904762,Viviendas con algún tipo de ordenador,73.9
2016,Comunidad Valenciana,32.12654761904762,Viviendas que disponen de acceso a Internet,80.7
2016,Comunidad Valenciana,32.12654761904762,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",79.9
2016,Comunidad Valenciana,32.12654761904762,Viviendas con teléfono fijo,68.7
2016,Comunidad Valenciana,32.12654761904762,Viviendas con teléfono móvil,97.3
2017,Andalucía,36.48630952380952,Viviendas con algún tipo de ordenador,74.3
2017,Andalucía,36.48630952380952,Viviendas que disponen de acceso a Internet,81.7
2017,Andalucía,36.48630952380952,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",81.0
2017,Andalucía,36.48630952380952,Viviendas con teléfono fijo,69.8
2017,Andalucía,36.48630952380952,Viviendas con teléfono móvil,96.9
2017,Aragón,21.096071428571427,Viviendas con algún tipo de ordenador,80.1
2017,Aragón,21.096071428571427,Viviendas que disponen de acceso a Internet,84.9
2017,Aragón,21.096071428571427,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",83.8
2017,Aragón,21.096071428571427,Viviendas con teléfono fijo,84.9
2017,Aragón,21.096071428571427,Viviendas con teléfono móvil,97.5
2017,Principado de Asturias,24.362738095238097,Viviendas con algún tipo de ordenador,75.9
2017,Principado de Asturias,24.362738095238097,Viviendas que disponen de acceso a Internet,81.3
2017,Principado de Asturias,24.362738095238097,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",80.8
2017,Principado de Asturias,24.362738095238097,Viviendas con teléfono fijo,77.7
2017,Principado de Asturias,24.362738095238097,Viviendas con teléfono móvil,97.8
2017,Islas Baleares,21.3725,Viviendas con algún tipo de ordenador,84.0
2017,Islas Baleares,21.3725,Viviendas que disponen de acceso a Internet,89.3
2017,Islas Baleares,21.3725,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",87.8
2017,Islas Baleares,21.3725,Viviendas con teléfono fijo,81.4
2017,Islas Baleares,21.3725,Viviendas con teléfono móvil,98.8
2017,Islas Canarias,34.85821428571429,Viviendas con algún tipo de ordenador,73.1
2017,Islas Canarias,34.85821428571429,Viviendas que disponen de acceso a Internet,80.9
2017,Islas Canarias,34.85821428571429,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",80.1
2017,Islas Canarias,34.85821428571429,Viviendas con teléfono fijo,79.8
2017,Islas Canarias,34.85821428571429,Viviendas con teléfono móvil,94.0
2017,Cantabria,21.718192771084336,Viviendas con algún tipo de ordenador,81.7
2017,Cantabria,21.718192771084336,Viviendas que disponen de acceso a Internet,83.5
2017,Cantabria,21.718192771084336,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",82.4
2017,Cantabria,21.718192771084336,Viviendas con teléfono fijo,80.5
2017,Cantabria,21.718192771084336,Viviendas con teléfono móvil,97.2
2017,Castilla y León,25.46416666666667,Viviendas con algún tipo de ordenador,77.1
2017,Castilla y León,25.46416666666667,Viviendas que disponen de acceso a Internet,79.2
2017,Castilla y León,25.46416666666667,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",78.2
2017,Castilla y León,25.46416666666667,Viviendas con teléfono fijo,80.0
2017,Castilla y León,25.46416666666667,Viviendas con teléfono móvil,97.0
2017,Castilla-La Mancha,32.18833333333333,Viviendas con algún tipo de ordenador,74.1
2017,Castilla-La Mancha,32.18833333333333,Viviendas que disponen de acceso a Internet,80.6
2017,Castilla-La Mancha,32.18833333333333,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",80.1
2017,Castilla-La Mancha,32.18833333333333,Viviendas con teléfono fijo,72.5
2017,Castilla-La Mancha,32.18833333333333,Viviendas con teléfono móvil,96.8
2017,Cataluña,22.012857142857143,Viviendas con algún tipo de ordenador,81.2
2017,Cataluña,22.012857142857143,Viviendas que disponen de acceso a Internet,83.7
2017,Cataluña,22.012857142857143,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",82.9
2017,Cataluña,22.012857142857143,Viviendas con teléfono fijo,84.6
2017,Cataluña,22.012857142857143,Viviendas con teléfono móvil,96.9
2017,Ceuta,35.90278481012658,Viviendas con algún tipo de ordenador,84.6
2017,Ceuta,35.90278481012658,Viviendas que disponen de acceso a Internet,88.4
2017,Ceuta,35.90278481012658,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",88.4
2017,Ceuta,35.90278481012658,Viviendas con teléfono fijo,86.3
2017,Ceuta,35.90278481012658,Viviendas con teléfono móvil,94.7
2017,España,27.526904761904763,Viviendas con algún tipo de ordenador,78.4
2017,España,27.526904761904763,Viviendas que disponen de acceso a Internet,83.4
2017,España,27.526904761904763,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",82.7
2017,España,27.526904761904763,Viviendas con teléfono fijo,77.6
2017,España,27.526904761904763,Viviendas con teléfono móvil,97.4
2017,Extremadura,37.2102380952381,Viviendas con algún tipo de ordenador,70.4
2017,Extremadura,37.2102380952381,Viviendas que disponen de acceso a Internet,79.4
2017,Extremadura,37.2102380952381,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",78.4
2017,Extremadura,37.2102380952381,Viviendas con teléfono fijo,66.2
2017,Extremadura,37.2102380952381,Viviendas con teléfono móvil,97.4
2017,Galicia,26.205238095238094,Viviendas con algún tipo de ordenador,74.6
2017,Galicia,26.205238095238094,Viviendas que disponen de acceso a Internet,78.8
2017,Galicia,26.205238095238094,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",78.4
2017,Galicia,26.205238095238094,Viviendas con teléfono fijo,75.3
2017,Galicia,26.205238095238094,Viviendas con teléfono móvil,97.0
2017,La Rioja,21.20024096385542,Viviendas con algún tipo de ordenador,74.4
2017,La Rioja,21.20024096385542,Viviendas que disponen de acceso a Internet,81.0
2017,La Rioja,21.20024096385542,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",80.1
2017,La Rioja,21.20024096385542,Viviendas con teléfono fijo,78.1
2017,La Rioja,21.20024096385542,Viviendas con teléfono móvil,97.4
2017,Comunidad de Madrid,24.889642857142857,Viviendas con algún tipo de ordenador,86.5
2017,Comunidad de Madrid,24.889642857142857,Viviendas que disponen de acceso a Internet,88.9
2017,Comunidad de Madrid,24.889642857142857,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",88.5
2017,Comunidad de Madrid,24.889642857142857,Viviendas con teléfono fijo,88.1
2017,Comunidad de Madrid,24.889642857142857,Viviendas con teléfono móvil,98.8
2017,Melilla,43.49207317073171,Viviendas con algún tipo de ordenador,82.7
2017,Melilla,43.49207317073171,Viviendas que disponen de acceso a Internet,80.8
2017,Melilla,43.49207317073171,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",78.9
2017,Melilla,43.49207317073171,Viviendas con teléfono fijo,74.1
2017,Melilla,43.49207317073171,Viviendas con teléfono móvil,98.1
2017,Región de Murcia,27.51690476190476,Viviendas con algún tipo de ordenador,77.6
2017,Región de Murcia,27.51690476190476,Viviendas que disponen de acceso a Internet,86.0
2017,Región de Murcia,27.51690476190476,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",84.7
2017,Región de Murcia,27.51690476190476,Viviendas con teléfono fijo,58.7
2017,Región de Murcia,27.51690476190476,Viviendas con teléfono móvil,98.3
2017,Comunidad Foral de Navarra,20.252409638554216,Viviendas con algún tipo de ordenador,82.6
2017,Comunidad Foral de Navarra,20.252409638554216,Viviendas que disponen de acceso a Internet,88.3
2017,Comunidad Foral de Navarra,20.252409638554216,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",87.7
2017,Comunidad Foral de Navarra,20.252409638554216,Viviendas con teléfono fijo,82.6
2017,Comunidad Foral de Navarra,20.252409638554216,Viviendas con teléfono móvil,97.8
2017,País Vasco,18.54142857142857,Viviendas con algún tipo de ordenador,81.7
2017,País Vasco,18.54142857142857,Viviendas que disponen de acceso a Internet,86.8
2017,País Vasco,18.54142857142857,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",86.3
2017,País Vasco,18.54142857142857,Viviendas con teléfono fijo,82.9
2017,País Vasco,18.54142857142857,Viviendas con teléfono móvil,98.4
2017,Comunidad Valenciana,28.629047619047626,Viviendas con algún tipo de ordenador,75.3
2017,Comunidad Valenciana,28.629047619047626,Viviendas que disponen de acceso a Internet,82.0
2017,Comunidad Valenciana,28.629047619047626,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",81.2
2017,Comunidad Valenciana,28.629047619047626,Viviendas con teléfono fijo,68.5
2017,Comunidad Valenciana,28.629047619047626,Viviendas con teléfono móvil,98.0
2018,Andalucía,33.9925,Viviendas con algún tipo de ordenador,74.4
2018,Andalucía,33.9925,Viviendas que disponen de acceso a Internet,83.7
2018,Andalucía,33.9925,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",83.5
2018,Andalucía,33.9925,Viviendas con teléfono fijo,66.8
2018,Andalucía,33.9925,Viviendas con teléfono móvil,97.9
2018,Aragón,18.99011904761905,Viviendas con algún tipo de ordenador,83.2
2018,Aragón,18.99011904761905,Viviendas que disponen de acceso a Internet,88.7
2018,Aragón,18.99011904761905,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",88.4
2018,Aragón,18.99011904761905,Viviendas con teléfono fijo,83.9
2018,Aragón,18.99011904761905,Viviendas con teléfono móvil,98.1
2018,Principado de Asturias,25.66690476190476,Viviendas con algún tipo de ordenador,78.2
2018,Principado de Asturias,25.66690476190476,Viviendas que disponen de acceso a Internet,85.9
2018,Principado de Asturias,25.66690476190476,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",85.1
2018,Principado de Asturias,25.66690476190476,Viviendas con teléfono fijo,74.6
2018,Principado de Asturias,25.66690476190476,Viviendas con teléfono móvil,98.6
2018,Islas Baleares,19.43797619047619,Viviendas con algún tipo de ordenador,83.7
2018,Islas Baleares,19.43797619047619,Viviendas que disponen de acceso a Internet,90.8
2018,Islas Baleares,19.43797619047619,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",90.6
2018,Islas Baleares,19.43797619047619,Viviendas con teléfono fijo,83.7
2018,Islas Baleares,19.43797619047619,Viviendas con teléfono móvil,98.0
2018,Islas Canarias,28.579047619047618,Viviendas con algún tipo de ordenador,77.9
2018,Islas Canarias,28.579047619047618,Viviendas que disponen de acceso a Internet,87.4
2018,Islas Canarias,28.579047619047618,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",86.8
2018,Islas Canarias,28.579047619047618,Viviendas con teléfono fijo,79.8
2018,Islas Canarias,28.579047619047618,Viviendas con teléfono móvil,96.8
2018,Cantabria,19.29578313253012,Viviendas con algún tipo de ordenador,78.9
2018,Cantabria,19.29578313253012,Viviendas que disponen de acceso a Internet,83.0
2018,Cantabria,19.29578313253012,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",82.4
2018,Cantabria,19.29578313253012,Viviendas con teléfono fijo,79.8
2018,Cantabria,19.29578313253012,Viviendas con teléfono móvil,98.9
2018,Castilla y León,20.282619047619047,Viviendas con algún tipo de ordenador,76.1
2018,Castilla y León,20.282619047619047,Viviendas que disponen de acceso a Internet,82.3
2018,Castilla y León,20.282619047619047,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",82.2
2018,Castilla y León,20.282619047619047,Viviendas con teléfono fijo,77.7
2018,Castilla y León,20.282619047619047,Viviendas con teléfono móvil,97.6
2018,Castilla-La Mancha,31.21809523809524,Viviendas con algún tipo de ordenador,74.8
2018,Castilla-La Mancha,31.21809523809524,Viviendas que disponen de acceso a Internet,80.9
2018,Castilla-La Mancha,31.21809523809524,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",80.8
2018,Castilla-La Mancha,31.21809523809524,Viviendas con teléfono fijo,69.9
2018,Castilla-La Mancha,31.21809523809524,Viviendas con teléfono móvil,97.4
2018,Cataluña,19.68309523809524,Viviendas con algún tipo de ordenador,82.2
2018,Cataluña,19.68309523809524,Viviendas que disponen de acceso a Internet,87.7
2018,Cataluña,19.68309523809524,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",87.2
2018,Cataluña,19.68309523809524,Viviendas con teléfono fijo,81.8
2018,Cataluña,19.68309523809524,Viviendas con teléfono móvil,97.7
2018,Ceuta,42.70256097560976,Viviendas con algún tipo de ordenador,84.9
2018,Ceuta,42.70256097560976,Viviendas que disponen de acceso a Internet,91.7
2018,Ceuta,42.70256097560976,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",91.7
2018,Ceuta,42.70256097560976,Viviendas con teléfono fijo,84.4
2018,Ceuta,42.70256097560976,Viviendas con teléfono móvil,100.0
2018,España,24.597738095238096,Viviendas con algún tipo de ordenador,79.5
2018,España,24.597738095238096,Viviendas que disponen de acceso a Internet,86.4
2018,España,24.597738095238096,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",86.1
2018,España,24.597738095238096,Viviendas con teléfono fijo,75.8
2018,España,24.597738095238096,Viviendas con teléfono móvil,98.0
2018,Extremadura,33.78892857142857,Viviendas con algún tipo de ordenador,72.1
2018,Extremadura,33.78892857142857,Viviendas que disponen de acceso a Internet,78.6
2018,Extremadura,33.78892857142857,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",78.4
2018,Extremadura,33.78892857142857,Viviendas con teléfono fijo,67.0
2018,Extremadura,33.78892857142857,Viviendas con teléfono móvil,97.4
2018,Galicia,23.12059523809524,Viviendas con algún tipo de ordenador,74.3
2018,Galicia,23.12059523809524,Viviendas que disponen de acceso a Internet,82.6
2018,Galicia,23.12059523809524,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",82.1
2018,Galicia,23.12059523809524,Viviendas con teléfono fijo,74.5
2018,Galicia,23.12059523809524,Viviendas con teléfono móvil,97.9
2018,La Rioja,18.98831325301205,Viviendas con algún tipo de ordenador,76.3
2018,La Rioja,18.98831325301205,Viviendas que disponen de acceso a Internet,82.5
2018,La Rioja,18.98831325301205,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",82.2
2018,La Rioja,18.98831325301205,Viviendas con teléfono fijo,76.2
2018,La Rioja,18.98831325301205,Viviendas con teléfono móvil,97.2
2018,Comunidad de Madrid,21.272738095238097,Viviendas con algún tipo de ordenador,86.5
2018,Comunidad de Madrid,21.272738095238097,Viviendas que disponen de acceso a Internet,91.5
2018,Comunidad de Madrid,21.272738095238097,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",91.4
2018,Comunidad de Madrid,21.272738095238097,Viviendas con teléfono fijo,87.0
2018,Comunidad de Madrid,21.272738095238097,Viviendas con teléfono móvil,98.5
2018,Melilla,43.4552380952381,Viviendas con algún tipo de ordenador,82.5
2018,Melilla,43.4552380952381,Viviendas que disponen de acceso a Internet,88.9
2018,Melilla,43.4552380952381,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",88.9
2018,Melilla,43.4552380952381,Viviendas con teléfono fijo,70.7
2018,Melilla,43.4552380952381,Viviendas con teléfono móvil,98.2
2018,Región de Murcia,26.50440476190476,Viviendas con algún tipo de ordenador,77.1
2018,Región de Murcia,26.50440476190476,Viviendas que disponen de acceso a Internet,87.4
2018,Región de Murcia,26.50440476190476,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",87.4
2018,Región de Murcia,26.50440476190476,Viviendas con teléfono fijo,54.1
2018,Región de Murcia,26.50440476190476,Viviendas con teléfono móvil,98.4
2018,Comunidad Foral de Navarra,18.169166666666666,Viviendas con algún tipo de ordenador,84.1
2018,Comunidad Foral de Navarra,18.169166666666666,Viviendas que disponen de acceso a Internet,87.2
2018,Comunidad Foral de Navarra,18.169166666666666,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",86.6
2018,Comunidad Foral de Navarra,18.169166666666666,Viviendas con teléfono fijo,84.1
2018,Comunidad Foral de Navarra,18.169166666666666,Viviendas con teléfono móvil,99.3
2018,País Vasco,16.846785714285716,Viviendas con algún tipo de ordenador,84.3
2018,País Vasco,16.846785714285716,Viviendas que disponen de acceso a Internet,89.1
2018,País Vasco,16.846785714285716,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",89.0
2018,País Vasco,16.846785714285716,Viviendas con teléfono fijo,83.3
2018,País Vasco,16.846785714285716,Viviendas con teléfono móvil,98.6
2018,Comunidad Valenciana,24.469047619047625,Viviendas con algún tipo de ordenador,79.9
2018,Comunidad Valenciana,24.469047619047625,Viviendas que disponen de acceso a Internet,86.8
2018,Comunidad Valenciana,24.469047619047625,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",86.7
2018,Comunidad Valenciana,24.469047619047625,Viviendas con teléfono fijo,66.3
2018,Comunidad Valenciana,24.469047619047625,Viviendas con teléfono móvil,98.6
2019,Andalucía,30.878333333333337,Viviendas con algún tipo de ordenador,76.8
2019,Andalucía,30.878333333333337,Viviendas que disponen de acceso a Internet,89.7
2019,Andalucía,30.878333333333337,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",89.2
2019,Andalucía,30.878333333333337,Viviendas con teléfono fijo,68.2
2019,Andalucía,30.878333333333337,Viviendas con teléfono móvil,98.1
2019,Aragón,18.410119047619048,Viviendas con algún tipo de ordenador,84.9
2019,Aragón,18.410119047619048,Viviendas que disponen de acceso a Internet,92.1
2019,Aragón,18.410119047619048,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",91.6
2019,Aragón,18.410119047619048,Viviendas con teléfono fijo,81.8
2019,Aragón,18.410119047619048,Viviendas con teléfono móvil,98.7
2019,Principado de Asturias,20.408048780487807,Viviendas con algún tipo de ordenador,79.5
2019,Principado de Asturias,20.408048780487807,Viviendas que disponen de acceso a Internet,91.1
2019,Principado de Asturias,20.408048780487807,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",90.8
2019,Principado de Asturias,20.408048780487807,Viviendas con teléfono fijo,72.9
2019,Principado de Asturias,20.408048780487807,Viviendas con teléfono móvil,98.1
2019,Islas Baleares,20.30095238095238,Viviendas con algún tipo de ordenador,84.5
2019,Islas Baleares,20.30095238095238,Viviendas que disponen de acceso a Internet,93.1
2019,Islas Baleares,20.30095238095238,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",93.0
2019,Islas Baleares,20.30095238095238,Viviendas con teléfono fijo,82.2
2019,Islas Baleares,20.30095238095238,Viviendas con teléfono móvil,99.2
2019,Islas Canarias,31.080952380952382,Viviendas con algún tipo de ordenador,80.3
2019,Islas Canarias,31.080952380952382,Viviendas que disponen de acceso a Internet,91.1
2019,Islas Canarias,31.080952380952382,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",90.4
2019,Islas Canarias,31.080952380952382,Viviendas con teléfono fijo,79.2
2019,Islas Canarias,31.080952380952382,Viviendas con teléfono móvil,97.9
2019,Cantabria,20.02265060240964,Viviendas con algún tipo de ordenador,80.7
2019,Cantabria,20.02265060240964,Viviendas que disponen de acceso a Internet,90.8
2019,Cantabria,20.02265060240964,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",90.8
2019,Cantabria,20.02265060240964,Viviendas con teléfono fijo,78.2
2019,Cantabria,20.02265060240964,Viviendas con teléfono móvil,97.2
2019,Castilla y León,20.160238095238096,Viviendas con algún tipo de ordenador,78.0
2019,Castilla y León,20.160238095238096,Viviendas que disponen de acceso a Internet,89.0
2019,Castilla y León,20.160238095238096,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",88.6
2019,Castilla y León,20.160238095238096,Viviendas con teléfono fijo,76.5
2019,Castilla y León,20.160238095238096,Viviendas con teléfono móvil,98.0
2019,Castilla-La Mancha,27.62892857142857,Viviendas con algún tipo de ordenador,74.2
